D,d,alpha,z,u,mu_c,w1,w1p,b2,N2_visible,N2_tensor_Phi_0.2,N2_tensor_Phi_0.4,A_visible,A_tensor_Phi_0.2,A_tensor_Phi_0.4
3,1,4.0,5.0,14.098710822133345,24.882152274369822,4.1032648942355143e-19,-4.656612873034343e-19,0.003912066402906925,-1.1872643284777484e-12,-1.1888135822654576e-12,-1.1934758849237871e-12,,,
3,1,4.0,5.0,14.542601104992336,24.882152274369822,2.498771423139022e-19,-2.749187884717212e-19,0.003912066404208909,-8.708042720408861e-13,-8.719405790700743e-13,-8.753601655347245e-13,,,
3,1,4.0,5.0,15.000467033263332,24.882152274369822,1.5216806094740398e-19,-1.62307544808766e-19,0.003912066405224941,-6.386952136534388e-13,-6.395286430214351e-13,-6.420367536929231e-13,,,
3,1,4.0,5.0,15.472748622581346,24.882152274369822,9.266601401819223e-20,-9.582371306189039e-20,0.003912066406017812,-4.684538028971386e-13,-4.690650853140527e-13,-4.709046700611322e-13,,,
3,1,4.0,5.0,15.959899742235592,24.882152274369822,5.643096258541388e-20,-5.657274894881132e-20,0.003912066406636545,-3.435895121905288e-13,-3.4403785997804616e-13,-3.453871115326025e-13,,,
3,1,4.0,5.0,16.46238855134432,24.882152274369822,3.436484855915665e-20,-3.339962334330831e-20,0.003912066407119386,-2.520072315674489e-13,-2.52336074212794e-13,-2.533256886656475e-13,,,
3,1,4.0,5.0,16.98069794876233,24.882152274369822,2.0927213756209985e-20,-1.9718589960760685e-20,0.003912066407496162,-1.848358088688245e-13,-1.8507699994770836e-13,-1.858028370036363e-13,,,
3,1,4.0,5.0,17.515326037153653,24.882152274369822,1.2744076984485056e-20,-1.164153218268119e-20,0.003912066407790192,-1.3556864048809714e-13,-1.3574554314964634e-13,-1.3627791154253221e-13,,,
3,1,4.0,5.0,18.06678660167519,24.882152274369822,7.760779818970301e-21,-6.872969711834329e-21,0.003912066408019658,-9.9433411721145e-14,-9.956316175080812e-14,-9.995362967346875e-14,,,
3,1,4.0,5.0,18.635609603731567,24.882152274369822,4.726093813766102e-21,-4.05768862023701e-21,0.003912066408198725,-7.292987221120727e-14,-7.302503793964677e-14,-7.331142835041238e-14,,,
3,1,4.0,5.0,19.222341690275513,24.882152274369822,2.8780564914262912e-21,-2.3955928265550077e-21,0.003912066408338454,-5.349073666798941e-14,-5.3560536391396934e-14,-5.377059070176388e-14,,,
3,1,4.0,5.0,19.827546719143356,24.882152274369822,1.7526544106495532e-21,-1.4143187237236335e-21,0.003912066408447507,-3.9233014278738366e-14,-3.9284209190429606e-14,-3.94382744409003e-14,,,
3,1,4.0,5.0,20.451806300930325,24.882152274369822,1.0673166049103457e-21,-8.349905835841625e-22,0.003912066408532603,-2.877562670874193e-14,-2.881317584160895e-14,-2.8926175676338363e-14,,,
3,1,4.0,5.0,21.09572035792661,24.882152274369822,6.499654057271563e-22,-4.92964749019642e-22,0.003912066408599006,-2.110561027055708e-14,-2.113315084756273e-14,-2.1216031074411282e-14,,,
3,1,4.0,5.0,21.75990770065113,24.882152274369822,3.958104152961718e-22,-2.910383045673007e-22,0.003912066408650833,-1.5480001930533818e-14,-1.55002016868681e-14,-1.5560990550766024e-14,,,
3,1,4.0,5.0,22.44500662253723,24.882152274369822,2.4103726671676603e-22,-1.7182424279597597e-22,0.003912066408691267,-1.1353875516653065e-14,-1.1368691116787117e-14,-1.1413276976398956e-14,,,
3,1,4.0,5.0,23.1516755133417,24.882152274369822,1.4678482854680637e-22,-1.0144221550597629e-22,0.00391206640872283,-8.327549979143643e-15,-8.338416546274158e-15,-8.371118241255077e-15,,,
3,1,4.0,5.0,23.880593491866616,24.882152274369822,8.938777884845874e-23,-5.988982066389684e-23,0.003912066408747458,-6.107877866011368e-15,-6.115847997079911e-15,-6.139833197928597e-15,,,
3,1,4.0,5.0,24.632461058602132,24.882152274369822,5.443461076028792e-23,-3.5357968093100514e-23,0.003912066408766667,-4.4798499219418786e-15,-4.485695649674072e-15,-4.503287700865881e-15,,,
3,1,4.0,5.0,25.408000768917397,24.882152274369822,3.314912717148379e-23,-2.087476458960823e-23,0.003912066408781664,-3.2857656131987802e-15,-3.2900531878927195e-15,-3.302956155146745e-15,,,
3,1,4.0,5.0,26.207957927446422,24.882152274369822,2.01868740656609e-23,-1.2324118725492881e-23,0.003912066408793365,-2.4099591325250893e-15,-2.413103872899955e-15,-2.4225676105548645e-15,,,
3,1,4.0,5.0,27.033101304336423,24.882152274369822,1.229323120439227e-23,-7.275957614183308e-24,0.0039120664088025,-1.7675951504841315e-15,-1.7699016741755006e-15,-1.776842894278884e-15,,,
3,1,4.0,5.0,27.88422387404679,24.882152274369822,7.486227582987439e-24,-4.295606069899738e-24,0.003912066408809629,-1.2964504176147484e-15,-1.2981421475345261e-15,-1.3032332158693504e-15,,,
3,1,4.0,5.0,28.7621435774088,24.882152274369822,4.558899323739866e-24,-2.5360553876495555e-24,0.003912066408815185,-9.508872231305768e-16,-9.521280298313148e-16,-9.558620961440932e-16,,,
3,1,4.0,5.0,29.66770410767826,24.882152274369822,2.776239810185134e-24,-1.4972455165974844e-24,0.003912066408819528,-6.974324290702613e-16,-6.983425042191247e-16,-7.010812716302337e-16,,,
3,1,4.0,5.0,30.601775721336725,24.882152274369822,1.690650952417607e-24,-8.839492023275331e-25,0.003912066408822921,-5.115348694663136e-16,-5.122023680697655e-16,-5.142111290214057e-16,,,
3,1,4.0,5.0,31.565256074420237,24.882152274369822,1.0295582652566235e-24,-5.218691147402173e-25,0.003912066408825555,-3.7518748745415904e-16,-3.7567706722442437e-16,-3.7715040173049774e-16,,,
3,1,4.0,5.0,32.559071085179546,24.882152274369822,6.269716525711285e-25,-3.0810296813732725e-25,0.003912066408827619,-2.75182918678567e-16,-2.7554200312194013e-16,-2.7662262681831735e-16,,,
3,1,4.0,5.0,33.58417582390058,24.882152274369822,3.818078746905984e-25,-1.8189894035458453e-25,0.003912066408829233,-2.0183411496164772e-16,-2.0209748701673812e-16,-2.02890075191878e-16,,,
3,1,4.0,5.0,34.64155543074052,24.882152274369822,2.3251011840477745e-25,-1.0739015174749368e-25,0.003912066408830488,-1.4803611557677397e-16,-1.4822928696403678e-16,-1.4881061423228962e-16,,,
3,1,4.0,5.0,35.73222606246142,24.882152274369822,1.4159203815377808e-25,-6.340138469123943e-26,0.003912066408831468,-1.085777423921762e-16,-1.0871942479880186e-16,-1.0914580184961792e-16,,,
3,1,4.0,5.0,36.85723586897133,24.882152274369822,8.622551743592771e-26,-3.743113791493739e-26,0.003912066408832222,-7.963681931417299e-17,-7.974073689403105e-17,-8.005346500391472e-17,,,
3,1,4.0,5.0,38.01766600061103,24.882152274369822,5.250888364936695e-26,-2.2098730058188427e-26,0.003912066408832814,-5.840997438993695e-17,-5.848619319463276e-17,-5.871556499835137e-17,,,
3,1,4.0,5.0,39.21463164715488,24.882152274369822,3.1976414222756967e-26,-1.3046727868505448e-26,0.003912066408833296,-4.284105342331284e-17,-4.2896956441895146e-17,-4.3065190203323345e-17,,,
3,1,4.0,5.0,40.44928310952403,24.882152274369822,1.9472725289174112e-26,-7.702574203433193e-27,0.003912066408833666,-3.1421957558503786e-17,-3.146295987139919e-17,-3.158635165775667e-17,,,
3,1,4.0,5.0,41.72280690524177,24.882152274369822,1.1858334944816341e-26,-4.547473508864637e-27,0.003912066408833969,-2.3046572773504095e-17,-2.3076646099974658e-17,-2.316714834760106e-17,,,
3,1,4.0,5.0,43.03642690869372,24.882152274369822,7.221388150616487e-27,-2.6847537936873497e-27,0.003912066408834082,-1.6903610388547505e-17,-1.6925667802408163e-17,-1.6992047074856417e-17,,,
3,1,4.0,5.0,44.39140552728839,24.882152274369822,4.3976196544069245e-27,-1.5850346172809903e-27,0.003912066408834239,-1.239802676869014e-17,-1.2414204875094717e-17,-1.2462891042000349e-17,,,
3,1,4.0,5.0,45.78904491464867,24.882152274369822,2.6780250862398146e-27,-9.357784478734371e-28,0.003912066408834516,-9.093387258681706e-18,-9.105253161973531e-18,-9.140962245206434e-18,,,
3,1,4.0,5.0,47.23068822199973,24.882152274369822,1.630840983563178e-27,-5.52468251454712e-28,0.003912066408834769,-6.669584914715555e-18,-6.678288013719509e-18,-6.704478998010655e-18,,,
3,1,4.0,5.0,48.717720888956435,24.882152274369822,9.931356981437735e-28,-3.2616819671263474e-28,0.003912066408834769,-4.891836150757886e-18,-4.898219476688227e-18,-4.917429368370585e-18,,,
3,1,4.0,5.0,50.25157197495038,24.882152274369822,6.047913468378448e-28,-1.9256435508583057e-28,0.003912066408834769,-3.587938765297712e-18,-3.592620643809372e-18,-3.606710223451774e-18,,,
3,1,4.0,5.0,51.83371553257634,24.882152274369822,3.683007003912758e-28,-1.13686837721616e-28,0.003912066408834769,-2.6315894566745196e-18,-2.6350234010460872e-18,-2.6453574651595145e-18,,,
3,1,4.0,5.0,53.465672024177486,24.882152274369822,2.2428463406086567e-28,-6.71188448421837e-29,0.003912066408834769,-1.9301507731157975e-18,-1.9326694146032694e-18,-1.9402489790323813e-18,,,
3,1,4.0,5.0,55.14900978303131,24.882152274369822,1.3658295252323727e-28,-3.96258654320244e-29,0.003912066408834769,-1.4156775926548772e-18,-1.4175249013560367e-18,-1.4230841662972923e-18,,,
3,1,4.0,5.0,56.88534652054008,24.882152274369822,8.317512699020877e-29,-2.3394461196835918e-29,0.003912066408834769,-1.0383349416431582e-18,-1.0396898583151176e-18,-1.0437673255776364e-18,,,
3,1,4.0,5.0,58.67635088087446,24.882152274369822,5.065128277015602e-29,-1.3811706286367794e-29,0.003912066408834769,-7.615712988990668e-19,-7.6256506845104505e-19,-7.655557046270841e-19,,,
3,1,4.0,5.0,60.52374404456399,24.882152274369822,3.08451882083008e-29,-8.154204917815872e-30,0.003912066408834769,-5.585778288615314e-19,-5.593067135234577e-19,-5.61500208820006e-19,,,
3,1,4.0,5.0,62.429301382576085,24.882152274369822,1.8783840873741597e-29,-4.814108877145728e-30,0.003912066408834769,-4.0969135514639488e-19,-4.1022595879419436e-19,-4.118347875269411e-19,,,
3,1,4.0,5.0,64.39485416247254,24.882152274369822,1.143882396136898e-29,-2.8421709430404007e-30,0.003912066408834769,-3.004899161579355e-19,-3.0088202354142474e-19,-3.020620260114348e-19,,,
3,1,4.0,5.0,66.42229130828373,24.882152274369822,6.96591791309849e-30,-1.6779711210545967e-30,0.003912066408834769,-2.203956552472586e-19,-2.2068324813828196e-19,-2.215487261579639e-19,,,
3,1,4.0,5.0,68.51356121579113,24.882152274369822,4.2420455578214255e-30,-9.906466358006126e-31,0.003912066408834769,-1.6165015715169577e-19,-1.6186109341528686e-19,-1.6249588205363697e-19,,,
3,1,4.0,5.0,70.6706736249633,24.882152274369822,2.5832848935522847e-30,-5.8486152992089895e-31,0.003912066408834769,-1.1856301562781847e-19,-1.1871772775403756e-19,-1.1918331626056974e-19,,,
3,1,4.0,5.0,72.89570155134456,24.882152274369822,1.5731469052592172e-30,-3.4529265715919576e-31,0.003912066408834769,-8.696056713802979e-20,-8.707404145984741e-20,-8.741552940803103e-20,,,
3,1,4.0,5.0,75.19078327825204,24.882152274369822,9.58001648096799e-31,-2.038551229453972e-31,0.003912066408834769,-6.378160775326809e-20,-6.38648360175599e-20,-6.411530184729269e-20,,,
3,1,4.0,5.0,77.55812441169633,24.882152274369822,5.833957112892502e-31,-1.203527219286432e-31,0.003912066408834769,-4.678089989139576e-20,-4.6841944041525805e-20,-4.702564930412229e-20,,,
3,1,4.0,5.0,80.0,24.882152274369822,3.552713678800504e-31,-7.105427357601009e-32,0.003912066408834769,-3.4311657434396033e-20,-3.435643054357296e-20,-3.449116997977236e-20,,,
4,2,0.0,1.0,1.001,3.6496454129911835,0.43018002725809035,-0.00031795178183327045,,,,,-0.004614627154550495,-0.004618345358303221,-0.004629528770635092
4,2,0.0,1.0,1.013645569620253,3.6496454129911835,0.4301509065070854,-0.004265441648715485,,,,,-0.004611551828012425,-0.004615262517988819,-0.004626423278647094
4,2,0.0,1.0,1.0262911392405063,3.6496454129911835,0.4300727071958549,-0.008080621323054081,,,,,-0.004603479301785607,-0.004607170857992763,-0.0046182739446718165
4,2,0.0,1.0,1.0389367088607593,3.6496454129911835,0.4299470830286484,-0.011766591644693625,,,,,-0.0045908232235559975,-0.0045944857399717156,-0.00460550130642874
4,2,0.0,1.0,1.0515822784810125,3.6496454129911835,0.4297756481510057,-0.015326478584445677,,,,,-0.004573969280874873,-0.0045775943635833665,-0.00458849712831734
4,2,0.0,1.0,1.0642278481012657,3.6496454129911835,0.4295599772866906,-0.01876338995905218,,,,,-0.004553276994873104,-0.004556857582301259,-0.004567626284427777
4,2,0.0,1.0,1.076873417721519,3.6496454129911835,0.4293016060046027,-0.022080409773942756,,,,,-0.004529081413579947,-0.004532611616532901,-0.004543228531816824
4,2,0.0,1.0,1.089518987341772,3.6496454129911835,0.42900203105019374,-0.02528059353496243,,,,,-0.004501694714488145,-0.004505169673914298,-0.004515620184635613
4,2,0.0,1.0,1.1021645569620253,3.6496454129911835,0.4286627107324316,-0.02836696412899032,,,,,-0.004471407662552233,-0.0044748234230735364,-0.0044850956357349765
4,2,0.0,1.0,1.1148101265822783,3.6496454129911835,0.42828506535989064,-0.031342508189939354,,,,,-0.004438490983367257,-0.00444184438091499,-0.00445192878672893
4,2,0.0,1.0,1.1274556962025315,3.6496454129911835,0.4278704777196312,-0.034210172907295604,,,,,-0.004403196694245624,-0.004406485256363087,-0.004416374430131684
4,2,0.0,1.0,1.1401012658227847,3.6496454129911835,0.42742029359418526,-0.03697286323572828,,,,,-0.004365759281435831,-0.00436898113877721,-0.0043786694716918435
4,2,0.0,1.0,1.152746835443038,3.6496454129911835,0.4269358223111298,-0.03963343947645644,,,,,-0.0043263968729499135,-0.004329550680875398,-0.004339034143885503
4,2,0.0,1.0,1.1653924050632911,3.6496454129911835,0.4264183373215113,-0.04219471519563519,,,,,-0.004285312272770991,-0.004288397141852126,-0.0042976730760007804
4,2,0.0,1.0,1.1780379746835443,3.6496454129911835,0.4258690768021601,-0.044659455456144914,,,,,-0.004242693942145155,-0.004245709376638927,-0.004254776307503909
4,2,0.0,1.0,1.1906835443037973,3.6496454129911835,0.4252892442787306,-0.04703037533317025,,,,,-0.00419871698680406,-0.004201662830309185,-0.00421052030415933
4,2,0.0,1.0,1.2033291139240505,3.6496454129911835,0.424680009265806,-0.04931013869041527,,,,,-0.004153543963556829,-0.004156420350923831,-0.0041650687897773694
4,2,0.0,1.0,1.2159746835443037,3.6496454129911835,0.42404250792100606,-0.051501357193904536,,,,,-0.004107325765927333,-0.004110133080888125,-0.00411857365484914
4,2,0.0,1.0,1.228620253164557,3.6496454129911835,0.423377843710397,-0.05360658954179242,,,,,-0.004060202304498424,-0.004062941142222153,-0.004071175656694735
4,2,0.0,1.0,1.2412658227848101,3.6496454129911835,0.4226870880813641,-0.05562834089536087,,,,,-0.004012303293491919,-0.004014974427681911,-0.004023005224291889
4,2,0.0,1.0,1.253911392405063,3.6496454129911835,0.42197128114335114,-0.057569062482371064,,,,,-0.003963748887902504,-0.003966353241826008,-0.003974183111210808
4,2,0.0,1.0,1.2665569620253163,3.6496454129911835,0.42123143235034527,-0.05943115137114311,,,,,-0.0039146503323401,-0.003917188953403475,-0.003924821058696864
4,2,0.0,1.0,1.2792025316455695,3.6496454129911835,0.4204685211874061,-0.0612169503840667,,,,,-0.0038651104968485304,-0.003867584534259274,-0.003875022343884937
4,2,0.0,1.0,1.2918481012658227,3.6496454129911835,0.4196834978559928,-0.06292874814891405,,,,,-0.003815224489055655,-0.0038176351743182063,-0.0038248824033257256
4,2,0.0,1.0,1.304493670886076,3.6496454129911835,0.41887728395825885,-0.06456877926820914,,,,,-0.003765080136017686,-0.0037674287658651965,-0.0037744893246072332
4,2,0.0,1.0,1.3171392405063291,3.6496454129911835,0.4180507731787676,-0.06613922459511007,,,,,-0.0037147584658365584,-0.0037170463873484948,-0.0037239243367433
4,2,0.0,1.0,1.3297848101265821,3.6496454129911835,0.41720483196191377,-0.06764221160590055,,,,,-0.0036643341542262555,-0.0036665627518793742,-0.003673262264496318
4,2,0.0,1.0,1.3424303797468353,3.6496454129911835,0.4163403001841177,-0.0690798148579934,,,,,-0.0036138759767885015,-0.003616046661242511,-0.003622571987610712
4,2,0.0,1.0,1.3550759493670885,3.6496454129911835,0.4154579918195859,-0.07045405652436713,,,,,-0.003563447161067435,-0.0035655613594355873,-0.003571916798822436
4,2,0.0,1.0,1.3677215189873417,3.6496454129911835,0.4145586955989137,-0.07176690699509171,,,,,-0.003513105793401298,-0.003515164940886268,-0.0035213548161845644
4,2,0.0,1.0,1.3803670886075947,3.6496454129911835,0.4136431756602072,-0.07302028553674293,,,,,-0.003462905125260701,-0.0034649106579469867,-0.0034709392940415243
4,2,0.0,1.0,1.393012658227848,3.6496454129911835,0.41271217219098894,-0.07421606100495089,,,,,-0.0034128939433261487,-0.003414847292045201,-0.0034207189974059743
4,2,0.0,1.0,1.4056582278481011,3.6496454129911835,0.41176640206017884,-0.07535605260316729,,,,,-0.0033631168411818986,-0.003365019426276387,-0.0033707384772554156
4,2,0.0,1.0,1.4183037974683543,3.6496454129911835,0.41080655944249755,-0.07644203067489747,,,,,-0.0033136145101964076,-0.0033154677370982807,-0.003321038364672959
4,2,0.0,1.0,1.4309493670886075,3.6496454129911835,0.40983331642939475,-0.07747571753618139,,,,,-0.003264424005813716,-0.0032662292613339925,-0.003271655639989564
4,2,0.0,1.0,1.4435949367088607,3.6496454129911835,0.4088473236322482,-0.07845878832913476,,,,,-0.0032155789920339556,-0.003217337641274739,-0.00322262387975639
4,2,0.0,1.0,1.456240506329114,3.6496454129911835,0.4078492107731742,-0.07939287190168186,,,,,-0.0031671099800812713,-0.0031688233638984676,-0.0031739734976177795
4,2,0.0,1.0,1.468886075949367,3.6496454129911835,0.40683958726406616,-0.08027955170677586,,,,,-0.0031190445623177072,-0.003120713995270834,-0.0031257319801751577
4,2,0.0,1.0,1.4815316455696201,3.6496454129911835,0.40581904277556613,-0.08112036671344319,,,,,-0.0030714075581604076,-0.00307303432685065,-0.0030779240344579414
4,2,0.0,1.0,1.4941772151898733,3.6496454129911835,0.4047881477936615,-0.08191681233044541,,,,,-0.003024221289469936,-0.0030258066512867787,-0.003030571864947277
4,2,0.0,1.0,1.5068227848101265,3.6496454129911835,0.40374745416454605,-0.08267034133766349,,,,,-0.0029775056664889765,-0.0029790508486266473,-0.002983695260593746
4,2,0.0,1.0,1.5194683544303795,3.6496454129911835,0.4026974956277649,-0.0833823648220892,,,,,-0.0029312784413534068,-0.002932784640146044,-0.002937311849603844
4,2,0.0,1.0,1.5321139240506327,3.6496454129911835,0.4016387883375223,-0.08405425311591726,,,,,-0.002885555303650057,-0.0028870236841143813,-0.0028914371958272235
4,2,0.0,1.0,1.544759493670886,3.6496454129911835,0.40057183137211283,-0.08468733673437863,,,,,-0.00284035003898911,-0.002841781734578665,-0.0028460849581750736
4,2,0.0,1.0,1.5574050632911391,3.6496454129911835,0.39949710723150855,-0.08528290731112093,,,,,-0.002795674686680318,-0.002797070799225774,-0.0028012670490402147
4,2,0.0,1.0,1.5700506329113924,3.6496454129911835,0.3984150823232038,-0.08584221852911268,,,,,-0.002751539649395427,-0.002752901249186609,-0.00275699374452573
4,2,0.0,1.0,1.5826962025316456,3.6496454129911835,0.3973262074364444,-0.0863664870452658,,,,,-0.002707953814528678,-0.0027092819405255255,-0.002713273806320561
4,2,0.0,1.0,1.5953417721518988,3.6496454129911835,0.39623091820424633,-0.08685689340820936,,,,,-0.0026649246668392175,-0.0026662203269913836,-0.002670114594775755
4,2,0.0,1.0,1.607987341772152,3.6496454129911835,0.39512963555403935,-0.08731458296669865,,,,,-0.0026224583927060376,-0.0026237225643631836,-0.0026275221735214743
4,2,0.0,1.0,1.620632911392405,3.6496454129911835,0.3940227661481581,-0.08774066676605982,,,,,-0.0025805599767313304,-0.0025817936071284913,-0.002585501406369848
4,2,0.0,1.0,1.6332784810126582,3.6496454129911835,0.3929107028111946,-0.08813622243591661,,,,,-0.002539233291353687,-0.002540437298158065,-0.002544056047173142
4,2,0.0,1.0,1.6459240506329114,3.6496454129911835,0.39179382494651266,-0.08850229506510535,,,,,-0.0024984811889504433,-0.0024996564608617097,-0.002503188832139398
4,2,0.0,1.0,1.6585696202531643,3.6496454129911835,0.390672498944195,-0.0888398980605461,,,,,-0.002458305583358407,-0.0024594529807500033,-0.0024629015615164236
4,2,0.0,1.0,1.6712151898734176,3.6496454129911835,0.3895470785735176,-0.08915001399817907,,,,,-0.002418707500450231,-0.002419827856031524,-0.0024231951502507367
4,2,0.0,1.0,1.6838607594936708,3.6496454129911835,0.3884179053706329,-0.08943359545239796,,,,,-0.0023796871649840543,-0.002380781284493847,-0.0023840697149620066
4,2,0.0,1.0,1.696506329113924,3.6496454129911835,0.38728530900988434,-0.08969156581774249,,,,,-0.002341244089512557,-0.0023423127524399047,-0.002345524662960754
4,2,0.0,1.0,1.7091518987341772,3.6496454129911835,0.3861496076697492,-0.08992482010957942,,,,,-0.002303377070775793,-0.0023044210310640707,-0.0023075586885732097
4,2,0.0,1.0,1.7217974683544304,3.6496454129911835,0.38501110838621405,-0.0901342257521709,,,,,-0.002266084324584802,-0.002267104311375847,-0.0022701699081849624
4,2,0.0,1.0,1.7344430379746836,3.6496454129911835,0.383870107395669,-0.09032062335140793,,,,,-0.0022293634604075283,-0.0022303601787539776,-0.002233355834698699
4,2,0.0,1.0,1.7470886075949368,3.6496454129911835,0.3827268904708099,-0.09048482744870107,,,,,-0.0021932116071009134,-0.0021941857387095605,-0.0021971135033901
4,2,0.0,1.0,1.7597341772151898,3.6496454129911835,0.3815817332450882,-0.09062762726083311,,,,,-0.0021576253805621897,-0.0021585775844990616,-0.0021614394394051644
4,2,0.0,1.0,1.772379746835443,3.6496454129911835,0.380434901527679,-0.09074978740365745,,,,,-0.0021226009986796595,-0.002123531912098315,-0.0021263297728036077
4,2,0.0,1.0,1.7850253164556962,3.6496454129911835,0.3792866516105717,-0.09085204859832235,,,,,-0.002088134276439293,-0.0020890445152803396,-0.0020917802335496654
4,2,0.0,1.0,1.7976708860759492,3.6496454129911835,0.37813723056651466,-0.09093512836151953,,,,,-0.0020542206618205873,-0.0020551108214992967,-0.002057786187359865
4,2,0.0,1.0,1.8103164556962024,3.6496454129911835,0.376986876538041,-0.09099972167971569,,,,,-0.002020855301943133,-0.002021725958037236,-0.0020243427018499702
4,2,0.0,1.0,1.8229620253164556,3.6496454129911835,0.3758358190181487,-0.09104650166709469,,,,,-0.001988033052718023,-0.0019888847616317644,-0.001991444556090929
4,2,0.0,1.0,1.8356075949367088,3.6496454129911835,0.374684279122805,-0.09107612020735417,,,,,-0.00195574850739937,-0.0019565818070118183,-0.0019590862690969935
4,2,0.0,1.0,1.848253164556962,3.6496454129911835,0.3735324698554542,-0.09108920857951909,,,,,-0.0019239960254397168,-0.0019248114357375697,-0.0019272621286187425
4,2,0.0,1.0,1.8608987341772152,3.6496454129911835,0.3723805963637132,-0.09108637806794428,,,,,-0.0018927697690599356,-0.001893567792758207,-0.0018959662276641664
4,2,0.0,1.0,1.8735443037974684,3.6496454129911835,0.37122885618844426,-0.09106822055669199,,,,,-0.0018620637196123482,-0.0018628448427549372,-0.0018651924807809625
4,2,0.0,1.0,1.8861898734177216,3.6496454129911835,0.37007743950540145,-0.09103530910848316,,,,,-0.0018318716998194711,-0.0018326363923625208,-0.0018349346462261152
4,2,0.0,1.0,1.8988354430379746,3.6496454129911835,0.3689265293596467,-0.09098819852843326,,,,,-0.00180218739481425,-0.0018029361111923244,-0.001805186346937095
4,2,0.0,1.0,1.9114810126582278,3.6496454129911835,0.36777630189293464,-0.0909274259127948,,,,,-0.0017730043715258957,-0.0017737375512008725,-0.0017759410898482788
4,2,0.0,1.0,1.924126582278481,3.6496454129911835,0.3666269265642698,-0.09085351118294158,,,,,-0.0017443160965351656,-0.0017450341645278505,-0.0017471922836768416
4,2,0.0,1.0,1.936772151898734,3.6496454129911835,0.3654785663638332,-0.0907669576048374,,,,,-0.001716115952513894,-0.0017168193199184434,-0.001718933255293269
4,2,0.0,1.0,1.9494177215189872,3.6496454129911835,0.36433137802048177,-0.09066825229424368,,,,,-0.001688397253355164,-0.0016890863178364744,-0.001691157264783161
4,2,0.0,1.0,1.9620632911392404,3.6496454129911835,0.3631855122028381,-0.0905578667080325,,,,,-0.001661153258092683,-0.0016618284043669752,-0.0016638575192991487
4,2,0.0,1.0,1.9747088607594936,3.6496454129911835,0.36204111371374287,-0.09043625712209358,,,,,-0.0016343771837006166,-0.0016350387839994798,-0.001637027185794364
4,2,0.0,1.0,1.9873544303797468,3.6496454129911835,0.36089832167966274,-0.09030386509526882,,,,,-0.0016080622185413041,-0.0016087106330601832,-0.001610659404407727
4,2,0.0,1.0,2.0,3.6496454129911835,0.359757269734365,-0.09016111792016258,,,,,-0.0015822015372729534,-0.0015828371146053661,-0.001584747303314382
4,2,0.0,1.0,2.0629689180037842,3.6496454129911835,0.3541055504682838,-0.0893100091018652,,,,,-0.001459954182044243,-0.001460530652092007,-0.0014622631928109186
4,2,0.0,1.0,2.127920378324852,3.6496454129911835,0.34833902978937453,-0.08822219871216237,,,,,-0.0013445949507727888,-0.001345117924328835,-0.0013466896818475562
4,2,0.0,1.0,2.1949168002355113,3.6496454129911835,0.3424711231797726,-0.08692181167659573,,,,,-0.0012360898426292328,-0.0012365643986189114,-0.0012379906386188694
4,2,0.0,1.0,2.2640225682450903,3.6496454129911835,0.33651503642023667,-0.08543222263586106,,,,,-0.001134345174393032,-0.0011347759048866283,-0.0011360704294037633
4,2,0.0,1.0,2.3353040939743615,3.6496454129911835,0.330483708433102,-0.08377593807071157,,,,,-0.001039217081880287,-0.0010396081355752884,-0.0010407834138144447
4,2,0.0,1.0,2.408829879978047,3.6496454129911835,0.3243897597235179,-0.08197449810792484,,,,,-0.0009505203164228921,-0.0009508754398135969,-0.0009519427319753444
4,2,0.0,1.0,2.4846705855767492,3.6496454129911835,0.3182454465029968,-0.08004839734374194,,,,,-0.0008680362817935392,-0.0008683588575690494,-0.0008693283303192684
4,2,0.0,1.0,2.562899094761547,3.6496454129911835,0.31206262051424793,-0.07801702378002442,,,,,-0.0007915203143753091,-0.0007918133968331233,-0.0007926942297832628
4,2,0.0,1.0,2.6435905862365536,3.6496454129911835,0.30585269449768976,-0.0758986147795905,,,,,-0.0007207082186800439,-0.0007209745661140792,-0.0007217750491938993
4,2,0.0,1.0,2.726822605666706,3.6496454129911835,0.2996266131708568,-0.07371022879979683,,,,,-0.0006553220644172268,-0.000655564168549371,-0.0006562917904839599
4,2,0.0,1.0,2.812675140200252,3.6496454129911835,0.29339482954657464,-0.0714677315569636,,,,,-0.0005950752817578135,-0.0005952953943581196,-0.0005959569226883437
4,2,0.0,1.0,2.9012306953375275,3.6496454129911835,0.2871672863553496,-0.0691857952084075,,,,,-0.0005396770794941985,-0.0005398772363740783,-0.0005404787895767001
4,2,0.0,1.0,2.9925743742199127,3.6496454129911835,0.28095340230959265,-0.06687790910638627,,,,,-0.0004888362123902405,-0.0004890182549699467,-0.000489565367283944
4,2,0.0,1.0,3.0867939594151523,3.6496454129911835,0.27476206290826166,-0.06455640067772592,,,,,-0.0004422641975851462,-0.00044242979225992025,-0.00044292747189445805
4,2,0.0,1.0,3.183979997277647,3.6496454129911835,0.2686016154639985,-0.062232465008940765,,,,,-0.0003996779538753795,-0.00039982860937810556,-0.0004002813906975389
4,2,0.0,1.0,3.284225884964779,3.6496454129911835,0.2624798680063947,-0.05991620176367262,,,,,-0.0003608019690133324,-0.00036093905197900954,-0.00036135104228249667
