D,d,alpha,z,width,case,observable,mu_c,mu_convention,coeff_O_delta2_epsilon2,visible_baseline_coeff,ratio_to_visible_baseline,turning_point_u_star,width_regime,zero_mode_status,response_status,source_rule,method_status,portal_profile,notes
4,2,1.5,1.5,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,7.5999425061329555,b0(infinity)=mu; analytic-locus anchor mu=4,-5.733420511506006e-08,-5.733420511506006e-08,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,1.5,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,7.5999425061329555,b0(infinity)=mu; analytic-locus anchor mu=4,-5.733420511506006e-08,-5.733420511506006e-08,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,1.5,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,7.5999425061329555,b0(infinity)=mu; analytic-locus anchor mu=4,-1.1320440670828472e-07,-5.733420511506006e-08,1.974465443117291,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,1.5,1.5,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,7.5999425061329555,b0(infinity)=mu; analytic-locus anchor mu=4,-2.8128040018497e-07,-5.733420511506006e-08,4.905978893759628,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,1.5,2.0,0.1,baseline,O12_EE_O_delta2_epsilon2,10.12823538754985,b0(infinity)=mu; analytic-locus anchor mu=4,-1.7994667638037516e-09,-1.7994667638037516e-09,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
4,2,1.5,2.0,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,10.12823538754985,b0(infinity)=mu; analytic-locus anchor mu=4,-1.7994667638037516e-09,-1.7994667638037516e-09,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,2.0,0.1,II_aDM_0p4,O12_EE_O_delta2_epsilon2,10.12823538754985,b0(infinity)=mu; analytic-locus anchor mu=4,-1.7274880932516015e-09,-1.7994667638037516e-09,0.96,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,2.0,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,10.12823538754985,b0(infinity)=mu; analytic-locus anchor mu=4,-1.5115520815951512e-09,-1.7994667638037516e-09,0.8399999999999999,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,2.0,0.1,II_aDM_1p2,O12_EE_O_delta2_epsilon2,10.12823538754985,b0(infinity)=mu; analytic-locus anchor mu=4,-1.151658728834401e-09,-1.7994667638037516e-09,0.64,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,2.0,0.1,II-b_aDM_0p4_muX_0p5,O12_EE_O_delta2_epsilon2,10.12823538754985,b0(infinity)=mu; analytic-locus anchor mu=4,-1.745482760889639e-09,-1.7994667638037516e-09,0.97,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
4,2,1.5,2.0,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,10.12823538754985,b0(infinity)=mu; analytic-locus anchor mu=4,-1.7994667638037516e-09,-1.7994667638037516e-09,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,2.0,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,10.12823538754985,b0(infinity)=mu; analytic-locus anchor mu=4,-1.7994667638037516e-09,-1.7994667638037516e-09,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,2.0,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,10.12823538754985,b0(infinity)=mu; analytic-locus anchor mu=4,-3.287668851258536e-08,-1.7994667638037516e-09,18.27023936973968,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,1.5,2.0,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,10.12823538754985,b0(infinity)=mu; analytic-locus anchor mu=4,-1.2641722847191948e-07,-1.7994667638037516e-09,70.2526053911082,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,1.5,2.5,0.1,baseline,O12_EE_O_delta2_epsilon2,12.64735452915431,b0(infinity)=mu; analytic-locus anchor mu=4,-5.595801394715527e-11,-5.595801394715527e-11,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
4,2,1.5,2.5,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,12.64735452915431,b0(infinity)=mu; analytic-locus anchor mu=4,-5.595801394715527e-11,-5.595801394715527e-11,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,2.5,0.1,II_aDM_0p4,O12_EE_O_delta2_epsilon2,12.64735452915431,b0(infinity)=mu; analytic-locus anchor mu=4,-5.371969338926906e-11,-5.595801394715527e-11,0.96,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,2.5,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,12.64735452915431,b0(infinity)=mu; analytic-locus anchor mu=4,-4.700473171561043e-11,-5.595801394715527e-11,0.84,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,2.5,0.1,II_aDM_1p2,O12_EE_O_delta2_epsilon2,12.64735452915431,b0(infinity)=mu; analytic-locus anchor mu=4,-3.581312892617938e-11,-5.595801394715527e-11,0.64,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,2.5,0.1,II-b_aDM_0p4_muX_0p5,O12_EE_O_delta2_epsilon2,12.64735452915431,b0(infinity)=mu; analytic-locus anchor mu=4,-5.427927352874061e-11,-5.595801394715527e-11,0.97,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
4,2,1.5,2.5,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,12.64735452915431,b0(infinity)=mu; analytic-locus anchor mu=4,-5.595801394715527e-11,-5.595801394715527e-11,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,2.5,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,12.64735452915431,b0(infinity)=mu; analytic-locus anchor mu=4,-5.595801394715527e-11,-5.595801394715527e-11,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,2.5,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,12.64735452915431,b0(infinity)=mu; analytic-locus anchor mu=4,-1.5365595324020963e-08,-5.595801394715527e-11,274.59150602685213,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,1.5,2.5,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,12.64735452915431,b0(infinity)=mu; analytic-locus anchor mu=4,-6.146960586306604e-08,-5.595801394715527e-11,1098.4951310301276,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,1.5,3.0,0.1,baseline,O12_EE_O_delta2_epsilon2,15.144054978063117,b0(infinity)=mu; analytic-locus anchor mu=4,-1.8554029025277694e-12,-1.8554029025277694e-12,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
4,2,1.5,3.0,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,15.144054978063117,b0(infinity)=mu; analytic-locus anchor mu=4,-1.8554029025277694e-12,-1.8554029025277694e-12,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,3.0,0.1,II_aDM_0p4,O12_EE_O_delta2_epsilon2,15.144054978063117,b0(infinity)=mu; analytic-locus anchor mu=4,-1.7811867864266586e-12,-1.8554029025277694e-12,0.96,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,3.0,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,15.144054978063117,b0(infinity)=mu; analytic-locus anchor mu=4,-1.5585384381233263e-12,-1.8554029025277694e-12,0.84,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,3.0,0.1,II_aDM_1p2,O12_EE_O_delta2_epsilon2,15.144054978063117,b0(infinity)=mu; analytic-locus anchor mu=4,-1.1874578576177725e-12,-1.8554029025277694e-12,0.64,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,3.0,0.1,II-b_aDM_0p4_muX_0p5,O12_EE_O_delta2_epsilon2,15.144054978063117,b0(infinity)=mu; analytic-locus anchor mu=4,-1.7997408154519362e-12,-1.8554029025277694e-12,0.97,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
4,2,1.5,3.0,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,15.144054978063117,b0(infinity)=mu; analytic-locus anchor mu=4,-1.8554029025277694e-12,-1.8554029025277694e-12,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,3.0,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,15.144054978063117,b0(infinity)=mu; analytic-locus anchor mu=4,-1.8554029025277694e-12,-1.8554029025277694e-12,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,3.0,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,15.144054978063117,b0(infinity)=mu; analytic-locus anchor mu=4,-7.0574220504670564e-09,-1.8554029025277694e-12,3803.714029363727,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,1.5,3.0,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,15.144054978063117,b0(infinity)=mu; analytic-locus anchor mu=4,-2.831440527890799e-08,-1.8554029025277694e-12,15260.51578357074,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,1.5,4.0,0.1,baseline,O12_EE_O_delta2_epsilon2,20.059969964679528,b0(infinity)=mu; analytic-locus anchor mu=4,-5.091922458865679e-14,-5.091922458865679e-14,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
4,2,1.5,4.0,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,20.059969964679528,b0(infinity)=mu; analytic-locus anchor mu=4,-5.091922458865679e-14,-5.091922458865679e-14,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,4.0,0.1,II_aDM_0p4,O12_EE_O_delta2_epsilon2,20.059969964679528,b0(infinity)=mu; analytic-locus anchor mu=4,-4.888245560511052e-14,-5.091922458865679e-14,0.96,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,4.0,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,20.059969964679528,b0(infinity)=mu; analytic-locus anchor mu=4,-4.2772148654471705e-14,-5.091922458865679e-14,0.84,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,4.0,0.1,II_aDM_1p2,O12_EE_O_delta2_epsilon2,20.059969964679528,b0(infinity)=mu; analytic-locus anchor mu=4,-3.258830373674035e-14,-5.091922458865679e-14,0.64,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,4.0,0.1,II-b_aDM_0p4_muX_0p5,O12_EE_O_delta2_epsilon2,20.059969964679528,b0(infinity)=mu; analytic-locus anchor mu=4,-4.9391647850997085e-14,-5.091922458865679e-14,0.97,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
4,2,1.5,4.0,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,20.059969964679528,b0(infinity)=mu; analytic-locus anchor mu=4,-5.091922458865679e-14,-5.091922458865679e-14,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,4.0,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,20.059969964679528,b0(infinity)=mu; analytic-locus anchor mu=4,-5.091922458865679e-14,-5.091922458865679e-14,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,4.0,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,20.059969964679528,b0(infinity)=mu; analytic-locus anchor mu=4,-1.3496028375554125e-09,-5.091922458865679e-14,26504.779844115335,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,1.5,4.0,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,20.059969964679528,b0(infinity)=mu; analytic-locus anchor mu=4,-5.418636290303628e-09,-5.091922458865679e-14,106416.31592148656,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,1.5,5.0,0.1,baseline,O12_EE_O_delta2_epsilon2,24.882152274369822,b0(infinity)=mu; analytic-locus anchor mu=4,-1.5857204416970436e-14,-1.5857204416970436e-14,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
4,2,1.5,5.0,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,24.882152274369822,b0(infinity)=mu; analytic-locus anchor mu=4,-1.5857204416970436e-14,-1.5857204416970436e-14,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,5.0,0.1,II_aDM_0p4,O12_EE_O_delta2_epsilon2,24.882152274369822,b0(infinity)=mu; analytic-locus anchor mu=4,-1.522291624029162e-14,-1.5857204416970436e-14,0.96,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,5.0,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,24.882152274369822,b0(infinity)=mu; analytic-locus anchor mu=4,-1.3320051710255165e-14,-1.5857204416970436e-14,0.84,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,5.0,0.1,II_aDM_1p2,O12_EE_O_delta2_epsilon2,24.882152274369822,b0(infinity)=mu; analytic-locus anchor mu=4,-1.0148610826861079e-14,-1.5857204416970436e-14,0.64,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,1.5,5.0,0.1,II-b_aDM_0p4_muX_0p5,O12_EE_O_delta2_epsilon2,24.882152274369822,b0(infinity)=mu; analytic-locus anchor mu=4,-1.5381488284461324e-14,-1.5857204416970436e-14,0.9700000000000001,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
4,2,1.5,5.0,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,24.882152274369822,b0(infinity)=mu; analytic-locus anchor mu=4,-1.5857204416970436e-14,-1.5857204416970436e-14,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,5.0,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,24.882152274369822,b0(infinity)=mu; analytic-locus anchor mu=4,-1.5857204416970436e-14,-1.5857204416970436e-14,1.0,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,5.0,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,24.882152274369822,b0(infinity)=mu; analytic-locus anchor mu=4,-2.4090849802181963e-10,-1.5857204416970436e-14,15192.368824103603,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,1.5,5.0,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,24.882152274369822,b0(infinity)=mu; analytic-locus anchor mu=4,-9.676649900518647e-10,-1.5857204416970436e-14,61023.681388395686,5.549003836968112,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
4,2,2.0,1.0,0.1,baseline,O12_EE_O_delta2_epsilon2,5.67955107885643,b0(infinity)=mu; analytic-locus anchor mu=4,-7.926513195749515e-07,-7.926513195749515e-07,1.0,4.712523891532384,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
4,2,2.0,1.0,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,5.67955107885643,b0(infinity)=mu; analytic-locus anchor mu=4,-7.926513195749515e-07,-7.926513195749515e-07,1.0,4.712523891532384,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,2.0,1.0,0.1,II_aDM_0p4,O12_EE_O_delta2_epsilon2,5.67955107885643,b0(infinity)=mu; analytic-locus anchor mu=4,-7.609452667919534e-07,-7.926513195749515e-07,0.96,4.712523891532384,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
4,2,2.0,1.0,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,5.67955107885643,b0(infinity)=mu; analytic-locus anchor mu=4,-6.658271084429593e-07,-7.926513195749515e-07,0.84,4.712523891532384,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
