D,d,theta,z,case_id,case_label,quantity,thermodynamic_scheme,reliability_class,source_rule,epsilon_horizon,mu_branch,F_iso_visible,F_aniso_visible,DeltaF_visible,T_deltaF_visible,solver_success,solver_message,case_free_energy_scale,DeltaF,T_deltaF,F_iso,F_aniso,y_value,y_label
4,2,1.0,2.5,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,12.397449780078036,-345.81771236150314,-345.83324012927386,-0.015527767770720402,-0.015526519916237148,True,The algorithm converged to the desired accuracy.,1.0,-0.015527767770720402,-0.015526519916237148,-345.81771236150314,-345.83324012927386,-0.015526519916237148,tanh(Delta F / V_d)
4,2,1.0,2.5,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,12.397449780078036,-345.81771236150314,-345.83324012927386,-0.015527767770720402,-0.015526519916237148,True,The algorithm converged to the desired accuracy.,1.0,-0.015527767770720402,-0.015526519916237148,-345.81771236150314,-345.83324012927386,-0.015526519916237148,tanh(Delta F / V_d)
4,2,1.0,2.5,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,12.397449780078036,-345.81771236150314,-345.83324012927386,-0.015527767770720402,-0.015526519916237148,True,The algorithm converged to the desired accuracy.,0.84,-0.013043324927405137,-0.013042585298063044,-345.81771236150314,-345.83075568643056,-0.013042585298063044,tanh(Delta F / V_d)
4,2,1.0,2.5,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,12.397449780078036,-345.81771236150314,-345.83324012927386,-0.015527767770720402,-0.015526519916237148,True,The algorithm converged to the desired accuracy.,1.0,-0.015527767770720402,-0.015526519916237148,-345.81771236150314,-345.83324012927386,-0.015526519916237148,tanh(Delta F / V_d)
4,2,1.0,2.5,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,12.397449780078036,-345.81771236150314,-345.83324012927386,-0.015527767770720402,-0.015526519916237148,True,The algorithm converged to the desired accuracy.,1051.2488359963825,-16.323547794591967,-0.9999999999999868,-345.81771236150314,-362.1412601560951,-0.9999999999999868,tanh(Delta F / V_d)
4,2,1.0,3.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,14.947266405668648,-558.5519325050764,-558.579765861289,-0.027833356212681792,-0.027826170978595858,True,The algorithm converged to the desired accuracy.,1.0,-0.027833356212681792,-0.027826170978595858,-558.5519325050764,-558.579765861289,-0.027826170978595858,tanh(Delta F / V_d)
4,2,1.0,3.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,14.947266405668648,-558.5519325050764,-558.579765861289,-0.027833356212681792,-0.027826170978595858,True,The algorithm converged to the desired accuracy.,1.0,-0.027833356212681792,-0.027826170978595858,-558.5519325050764,-558.579765861289,-0.027826170978595858,tanh(Delta F / V_d)
4,2,1.0,3.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,14.947266405668648,-558.5519325050764,-558.579765861289,-0.027833356212681792,-0.027826170978595858,True,The algorithm converged to the desired accuracy.,0.84,-0.023380019218652705,-0.023375760113241464,-558.5519325050764,-558.575312524295,-0.023375760113241464,tanh(Delta F / V_d)
4,2,1.0,3.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,14.947266405668648,-558.5519325050764,-558.579765861289,-0.027833356212681792,-0.027826170978595858,True,The algorithm converged to the desired accuracy.,1.0,-0.027833356212681792,-0.027826170978595858,-558.5519325050764,-558.579765861289,-0.027826170978595858,tanh(Delta F / V_d)
4,2,1.0,3.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,14.947266405668648,-558.5519325050764,-558.579765861289,-0.027833356212681792,-0.027826170978595858,True,The algorithm converged to the desired accuracy.,19148.49730406309,-532.966946401565,-1.0,-558.5519325050764,-1091.5188789066415,-1.0,tanh(Delta F / V_d)
4,2,1.0,4.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,19.921130132662974,-1190.554277287478,-1190.6255461086696,-0.07126882119155198,-0.07114840190967209,True,The algorithm converged to the desired accuracy.,1.0,-0.07126882119155198,-0.07114840190967209,-1190.554277287478,-1190.6255461086696,-0.07114840190967209,tanh(Delta F / V_d)
4,2,1.0,4.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,19.921130132662974,-1190.554277287478,-1190.6255461086696,-0.07126882119155198,-0.07114840190967209,True,The algorithm converged to the desired accuracy.,1.0,-0.07126882119155198,-0.07114840190967209,-1190.554277287478,-1190.6255461086696,-0.07114840190967209,tanh(Delta F / V_d)
4,2,1.0,4.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,19.921130132662974,-1190.554277287478,-1190.6255461086696,-0.07126882119155198,-0.07114840190967209,True,The algorithm converged to the desired accuracy.,0.84,-0.05986580980090366,-0.05979439418326489,-1190.554277287478,-1190.6141430972789,-0.05979439418326489,tanh(Delta F / V_d)
4,2,1.0,4.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,19.921130132662974,-1190.554277287478,-1190.6255461086696,-0.07126882119155198,-0.07114840190967209,True,The algorithm converged to the desired accuracy.,1.0,-0.07126882119155198,-0.07114840190967209,-1190.554277287478,-1190.6255461086696,-0.07114840190967209,tanh(Delta F / V_d)
4,2,1.0,4.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,19.921130132662974,-1190.554277287478,-1190.6255461086696,-0.07126882119155198,-0.07114840190967209,True,The algorithm converged to the desired accuracy.,116683.7345736308,-8315.912215290606,-1.0,-1190.554277287478,-9506.466492578083,-1.0,tanh(Delta F / V_d)
4,2,1.0,5.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,24.764222595105284,-2146.433522589731,-2146.58398034718,-0.15045775744874845,-0.14933261354037694,True,The algorithm converged to the desired accuracy.,1.0,-0.15045775744874845,-0.14933261354037694,-2146.433522589731,-2146.58398034718,-0.14933261354037694,tanh(Delta F / V_d)
4,2,1.0,5.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,24.764222595105284,-2146.433522589731,-2146.58398034718,-0.15045775744874845,-0.14933261354037694,True,The algorithm converged to the desired accuracy.,1.0,-0.15045775744874845,-0.14933261354037694,-2146.433522589731,-2146.58398034718,-0.14933261354037694,tanh(Delta F / V_d)
4,2,1.0,5.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,24.764222595105284,-2146.433522589731,-2146.58398034718,-0.15045775744874845,-0.14933261354037694,True,The algorithm converged to the desired accuracy.,0.84,-0.1263845162569487,-0.12571587281272423,-2146.433522589731,-2146.5599071059883,-0.12571587281272423,tanh(Delta F / V_d)
4,2,1.0,5.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,24.764222595105284,-2146.433522589731,-2146.58398034718,-0.15045775744874845,-0.14933261354037694,True,The algorithm converged to the desired accuracy.,1.0,-0.15045775744874845,-0.14933261354037694,-2146.433522589731,-2146.58398034718,-0.14933261354037694,tanh(Delta F / V_d)
4,2,1.0,5.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,24.764222595105284,-2146.433522589731,-2146.58398034718,-0.15045775744874845,-0.14933261354037694,True,The algorithm converged to the desired accuracy.,64887.1496919279,-9762.77502988872,-1.0,-2146.433522589731,-11909.208552478452,-1.0,tanh(Delta F / V_d)
4,2,1.5,1.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,5.0984731069696005,-51.9888560449845,-51.990939646282975,-0.00208360129847307,-0.0020835982832333234,True,The algorithm converged to the desired accuracy.,1.0,-0.00208360129847307,-0.0020835982832333234,-51.9888560449845,-51.990939646282975,-0.0020835982832333234,tanh(Delta F / V_d)
4,2,1.5,1.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,5.0984731069696005,-51.9888560449845,-51.990939646282975,-0.00208360129847307,-0.0020835982832333234,True,The algorithm converged to the desired accuracy.,1.0,-0.00208360129847307,-0.0020835982832333234,-51.9888560449845,-51.990939646282975,-0.0020835982832333234,tanh(Delta F / V_d)
4,2,1.5,1.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,5.0984731069696005,-51.9888560449845,-51.990939646282975,-0.00208360129847307,-0.0020835982832333234,True,The algorithm converged to the desired accuracy.,0.84,-0.0017502250907173787,-0.0017502233035718061,-51.9888560449845,-51.99060627007522,-0.0017502233035718061,tanh(Delta F / V_d)
4,2,1.5,1.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,5.0984731069696005,-51.9888560449845,-51.990939646282975,-0.00208360129847307,-0.0020835982832333234,True,The algorithm converged to the desired accuracy.,1.0,-0.00208360129847307,-0.0020835982832333234,-51.9888560449845,-51.990939646282975,-0.0020835982832333234,tanh(Delta F / V_d)
4,2,1.5,1.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,5.0984731069696005,-51.9888560449845,-51.990939646282975,-0.00208360129847307,-0.0020835982832333234,True,The algorithm converged to the desired accuracy.,1.18529081689531,-0.002469673485151274,-0.0024696684640809615,-51.9888560449845,-51.99132571846965,-0.0024696684640809615,tanh(Delta F / V_d)
4,2,1.5,1.5,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,7.600167860987053,-129.96574090915618,-129.97157657855945,-0.005835669403268184,-0.005835603159523994,True,The algorithm converged to the desired accuracy.,1.0,-0.005835669403268184,-0.005835603159523994,-129.96574090915618,-129.97157657855945,-0.005835603159523994,tanh(Delta F / V_d)
4,2,1.5,1.5,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,7.600167860987053,-129.96574090915618,-129.97157657855945,-0.005835669403268184,-0.005835603159523994,True,The algorithm converged to the desired accuracy.,1.0,-0.005835669403268184,-0.005835603159523994,-129.96574090915618,-129.97157657855945,-0.005835603159523994,tanh(Delta F / V_d)
4,2,1.5,1.5,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,7.600167860987053,-129.96574090915618,-129.97157657855945,-0.005835669403268184,-0.005835603159523994,True,The algorithm converged to the desired accuracy.,0.84,-0.004901962298745274,-0.004901923035655662,-129.96574090915618,-129.9706428714549,-0.004901923035655662,tanh(Delta F / V_d)
4,2,1.5,1.5,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,7.600167860987053,-129.96574090915618,-129.97157657855945,-0.005835669403268184,-0.005835603159523994,True,The algorithm converged to the desired accuracy.,1.0,-0.005835669403268184,-0.005835603159523994,-129.96574090915618,-129.97157657855945,-0.005835603159523994,tanh(Delta F / V_d)
4,2,1.5,1.5,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,7.600167860987053,-129.96574090915618,-129.97157657855945,-0.005835669403268184,-0.005835603159523994,True,The algorithm converged to the desired accuracy.,4.905978893759628,-0.028629670923392556,-0.028621851306998243,-129.96574090915618,-129.99437058007956,-0.028621851306998243,tanh(Delta F / V_d)
4,2,1.5,2.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,10.128662674912022,-256.4745189553899,-256.4872994082548,-0.012780452864888048,-0.012779757057396965,True,The algorithm converged to the desired accuracy.,1.0,-0.012780452864888048,-0.012779757057396965,-256.4745189553899,-256.4872994082548,-0.012779757057396965,tanh(Delta F / V_d)
4,2,1.5,2.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,10.128662674912022,-256.4745189553899,-256.4872994082548,-0.012780452864888048,-0.012779757057396965,True,The algorithm converged to the desired accuracy.,1.0,-0.012780452864888048,-0.012779757057396965,-256.4745189553899,-256.4872994082548,-0.012779757057396965,tanh(Delta F / V_d)
4,2,1.5,2.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,10.128662674912022,-256.4745189553899,-256.4872994082548,-0.012780452864888048,-0.012779757057396965,True,The algorithm converged to the desired accuracy.,0.84,-0.010735580406505959,-0.010735167990690509,-256.4745189553899,-256.4852545357964,-0.010735167990690509,tanh(Delta F / V_d)
4,2,1.5,2.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,10.128662674912022,-256.4745189553899,-256.4872994082548,-0.012780452864888048,-0.012779757057396965,True,The algorithm converged to the desired accuracy.,1.0,-0.012780452864888048,-0.012779757057396965,-256.4745189553899,-256.4872994082548,-0.012779757057396965,tanh(Delta F / V_d)
4,2,1.5,2.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,10.128662674912022,-256.4745189553899,-256.4872994082548,-0.012780452864888048,-0.012779757057396965,True,The algorithm converged to the desired accuracy.,70.2526053911082,-0.8978601118366384,-0.7152543235486861,-256.4745189553899,-257.3723790672265,-0.7152543235486861,tanh(Delta F / V_d)
4,2,1.5,2.5,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,12.648055291672383,-439.9265823183049,-439.95067421512,-0.024091896815093605,-0.024087236761500215,True,The algorithm converged to the desired accuracy.,1.0,-0.024091896815093605,-0.024087236761500215,-439.9265823183049,-439.95067421512,-0.024087236761500215,tanh(Delta F / V_d)
4,2,1.5,2.5,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,12.648055291672383,-439.9265823183049,-439.95067421512,-0.024091896815093605,-0.024087236761500215,True,The algorithm converged to the desired accuracy.,1.0,-0.024091896815093605,-0.024087236761500215,-439.9265823183049,-439.95067421512,-0.024087236761500215,tanh(Delta F / V_d)
4,2,1.5,2.5,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,12.648055291672383,-439.9265823183049,-439.95067421512,-0.024091896815093605,-0.024087236761500215,True,The algorithm converged to the desired accuracy.,0.84,-0.02023719332467863,-0.020234431103519957,-439.9265823183049,-439.9468195116296,-0.020234431103519957,tanh(Delta F / V_d)
4,2,1.5,2.5,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,12.648055291672383,-439.9265823183049,-439.95067421512,-0.024091896815093605,-0.024087236761500215,True,The algorithm converged to the desired accuracy.,1.0,-0.024091896815093605,-0.024087236761500215,-439.9265823183049,-439.95067421512,-0.024087236761500215,tanh(Delta F / V_d)
4,2,1.5,2.5,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,12.648055291672383,-439.9265823183049,-439.95067421512,-0.024091896815093605,-0.024087236761500215,True,The algorithm converged to the desired accuracy.,1098.4951310301276,-26.464831348660564,-1.0,-439.9265823183049,-466.39141366696543,-1.0,tanh(Delta F / V_d)
4,2,1.5,3.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,15.145101514475666,-688.1222996513193,-688.163367804794,-0.04106815347472548,-0.04104508061720664,True,The algorithm converged to the desired accuracy.,1.0,-0.04106815347472548,-0.04104508061720664,-688.1222996513193,-688.163367804794,-0.04104508061720664,tanh(Delta F / V_d)
4,2,1.5,3.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,15.145101514475666,-688.1222996513193,-688.163367804794,-0.04106815347472548,-0.04104508061720664,True,The algorithm converged to the desired accuracy.,1.0,-0.04106815347472548,-0.04104508061720664,-688.1222996513193,-688.163367804794,-0.04104508061720664,tanh(Delta F / V_d)
4,2,1.5,3.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,15.145101514475666,-688.1222996513193,-688.163367804794,-0.04106815347472548,-0.04104508061720664,True,The algorithm converged to the desired accuracy.,0.84,-0.0344972489187694,-0.034483570829045816,-688.1222996513193,-688.1567969002381,-0.034483570829045816,tanh(Delta F / V_d)
4,2,1.5,3.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,15.145101514475666,-688.1222996513193,-688.163367804794,-0.04106815347472548,-0.04104508061720664,True,The algorithm converged to the desired accuracy.,1.0,-0.04106815347472548,-0.04104508061720664,-688.1222996513193,-688.163367804794,-0.04104508061720664,tanh(Delta F / V_d)
4,2,1.5,3.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,15.145101514475666,-688.1222996513193,-688.163367804794,-0.04106815347472548,-0.04104508061720664,True,The algorithm converged to the desired accuracy.,15260.51578357074,-626.7212043031536,-1.0,-688.1222996513193,-1314.843503954473,-1.0,tanh(Delta F / V_d)
4,2,1.5,4.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,20.06192377383652,-1408.6827492752943,-1408.7814833830419,-0.09873410774753211,-0.09841451989791934,True,The algorithm converged to the desired accuracy.,1.0,-0.09873410774753211,-0.09841451989791934,-1408.6827492752943,-1408.7814833830419,-0.09841451989791934,tanh(Delta F / V_d)
4,2,1.5,4.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,20.06192377383652,-1408.6827492752943,-1408.7814833830419,-0.09873410774753211,-0.09841451989791934,True,The algorithm converged to the desired accuracy.,1.0,-0.09873410774753211,-0.09841451989791934,-1408.6827492752943,-1408.7814833830419,-0.09841451989791934,tanh(Delta F / V_d)
4,2,1.5,4.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,20.06192377383652,-1408.6827492752943,-1408.7814833830419,-0.09873410774753211,-0.09841451989791934,True,The algorithm converged to the desired accuracy.,0.84,-0.08293665050792697,-0.08274701267444325,-1408.6827492752943,-1408.7656859258022,-0.08274701267444325,tanh(Delta F / V_d)
4,2,1.5,4.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,20.06192377383652,-1408.6827492752943,-1408.7814833830419,-0.09873410774753211,-0.09841451989791934,True,The algorithm converged to the desired accuracy.,1.0,-0.09873410774753211,-0.09841451989791934,-1408.6827492752943,-1408.7814833830419,-0.09841451989791934,tanh(Delta F / V_d)
4,2,1.5,4.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,20.06192377383652,-1408.6827492752943,-1408.7814833830419,-0.09873410774753211,-0.09841451989791934,True,The algorithm converged to the desired accuracy.,106416.31592148656,-10506.92000228747,-1.0,-1408.6827492752943,-11915.602751562765,-1.0,tanh(Delta F / V_d)
4,2,1.5,5.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,24.88530249856835,-2477.113121781009,-2477.311345416535,-0.19822363552611932,-0.19566756064990187,True,The algorithm converged to the desired accuracy.,1.0,-0.19822363552611932,-0.19566756064990187,-2477.113121781009,-2477.311345416535,-0.19566756064990187,tanh(Delta F / V_d)
4,2,1.5,5.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,24.88530249856835,-2477.113121781009,-2477.311345416535,-0.19822363552611932,-0.19566756064990187,True,The algorithm converged to the desired accuracy.,1.0,-0.19822363552611932,-0.19566756064990187,-2477.113121781009,-2477.311345416535,-0.19566756064990187,tanh(Delta F / V_d)
4,2,1.5,5.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,24.88530249856835,-2477.113121781009,-2477.311345416535,-0.19822363552611932,-0.19566756064990187,True,The algorithm converged to the desired accuracy.,0.84,-0.16650785384194022,-0.16498592709066948,-2477.113121781009,-2477.2796296348506,-0.16498592709066948,tanh(Delta F / V_d)
4,2,1.5,5.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,24.88530249856835,-2477.113121781009,-2477.311345416535,-0.19822363552611932,-0.19566756064990187,True,The algorithm converged to the desired accuracy.,1.0,-0.19822363552611932,-0.19566756064990187,-2477.113121781009,-2477.311345416535,-0.19566756064990187,tanh(Delta F / V_d)
4,2,1.5,5.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,24.88530249856835,-2477.113121781009,-2477.311345416535,-0.19822363552611932,-0.19566756064990187,True,The algorithm converged to the desired accuracy.,61023.681388395686,-12096.335977995377,-1.0,-2477.113121781009,-14573.449099776386,-1.0,tanh(Delta F / V_d)
4,2,2.0,1.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,5.679657598476133,-80.6462760898192,-80.650294796764,-0.004018706944805217,-0.0040186853108985406,True,The algorithm converged to the desired accuracy.,1.0,-0.004018706944805217,-0.0040186853108985406,-80.6462760898192,-80.650294796764,-0.0040186853108985406,tanh(Delta F / V_d)
4,2,2.0,1.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,5.679657598476133,-80.6462760898192,-80.650294796764,-0.004018706944805217,-0.0040186853108985406,True,The algorithm converged to the desired accuracy.,1.0,-0.004018706944805217,-0.0040186853108985406,-80.6462760898192,-80.650294796764,-0.0040186853108985406,tanh(Delta F / V_d)
4,2,2.0,1.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,5.679657598476133,-80.6462760898192,-80.650294796764,-0.004018706944805217,-0.0040186853108985406,True,The algorithm converged to the desired accuracy.,0.84,-0.0033757138336363824,-0.0033757010111089736,-80.6462760898192,-80.64965180365283,-0.0033757010111089736,tanh(Delta F / V_d)
