D,d,theta,z,width,alpha_dm,case,case_id,quantity_id,observable_label,y_value,theory_ratio,residual_to_theory,coeff_O_delta2_epsilon2,visible_baseline_coeff,paper_use_flag,source_rule,method_status
4,2,1.0,1.0,0.3,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-0.0004645862984748,-0.0005530789267557,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.0,0.05,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-8.860318801222088e-08,-1.384424812690951e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.0,0.08,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-9.014285821862248e-07,-1.4084821596659764e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.0,0.1,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-2.675238958626645e-06,-4.180060872854133e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.0,0.12,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-6.4336008147941445e-06,-1.005250127311585e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.0,0.18,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-4.250546182371614e-05,-6.641478409955646e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.0,0.24,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-0.0001477178352747,-0.0002308091176168,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.0,0.3,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-0.0003539705131236,-0.0005530789267557,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.05,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-7.468239028330831e-10,-7.468239028330831e-10,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.08,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-1.9952234080455816e-08,-1.9952234080455816e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.1,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-9.457477876356177e-08,-9.457477876356177e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.12,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-3.3588900937626265e-07,-3.3588900937626265e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.18,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-5.461752138546269e-06,-5.461752138546269e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.24,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-3.723106266897126e-05,-3.723106266897126e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.3,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-0.000152770860276,-0.000152770860276,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.05,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-7.169509467197592e-10,-7.468239028330831e-10,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.08,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-1.9154144717237586e-08,-1.9952234080455816e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.1,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-9.079178761301928e-08,-9.457477876356177e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.12,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-3.2245344900121215e-07,-3.3588900937626265e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.18,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-5.243282053004418e-06,-5.461752138546269e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.24,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-3.5741820162212405e-05,-3.723106266897126e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.3,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-0.0001466600258649,-0.000152770860276,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.05,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-6.273320783797898e-10,-7.468239028330831e-10,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.08,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.8399999999999999,0.84,-1.1102230246251565e-16,-1.6759876627582883e-08,-1.9952234080455816e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.1,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.8400000000000001,0.84,1.1102230246251565e-16,-7.94428141613919e-08,-9.457477876356177e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.12,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-2.821467678760606e-07,-3.3588900937626265e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.18,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.8399999999999999,0.84,-1.1102230246251565e-16,-4.5878717963788655e-06,-5.461752138546269e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.24,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-3.1274092641935856e-05,-3.723106266897126e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.3,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-0.0001283275226318,-0.000152770860276,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.05,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.6399999999999999,0.64,-1.1102230246251565e-16,-4.77967297813173e-10,-7.468239028330831e-10,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.08,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-1.2769429811491722e-08,-1.9952234080455816e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.1,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-6.052785840867954e-08,-9.457477876356177e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.12,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-2.149689660008081e-07,-3.3588900937626265e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.18,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-3.4955213686696124e-06,-5.461752138546269e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.24,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-2.382788010814161e-05,-3.723106266897126e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,1.5,0.3,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-9.777335057665992e-05,-0.000152770860276,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.05,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-3.925871745816833e-12,-3.925871745816833e-12,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.08,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-2.684003023554918e-10,-2.684003023554918e-10,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.1,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-1.997142914089345e-09,-1.997142914089345e-09,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.12,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-1.0283995952086688e-08,-1.0283995952086688e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.18,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-3.893437532342321e-07,-3.893437532342321e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.24,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-4.98166088977354e-06,-4.98166088977354e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.3,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-3.422494911905108e-05,-3.422494911905108e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.05,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-3.76883687598416e-12,-3.925871745816833e-12,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.08,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-2.576642902612721e-10,-2.684003023554918e-10,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.1,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-1.9172571975257713e-09,-1.997142914089345e-09,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.12,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-9.872636114003221e-09,-1.0283995952086688e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.18,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-3.737700031048627e-07,-3.893437532342321e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.24,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-4.782394454182598e-06,-4.98166088977354e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.3,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-3.2855951154289035e-05,-3.422494911905108e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.05,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-3.29773226648614e-12,-3.925871745816833e-12,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.08,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-2.2545625397861308e-10,-2.684003023554918e-10,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.1,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-1.6776000478350499e-09,-1.997142914089345e-09,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.12,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.8400000000000001,0.84,1.1102230246251565e-16,-8.638556599752818e-09,-1.0283995952086688e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.18,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-3.270487527167548e-07,-3.893437532342321e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.24,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-4.184595147409773e-06,-4.98166088977354e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.3,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-2.8748957260002904e-05,-3.422494911905108e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.05,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-2.512557917322773e-12,-3.925871745816833e-12,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.08,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-1.7177619350751475e-10,-2.684003023554918e-10,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.1,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-1.2781714650171811e-09,-1.997142914089345e-09,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.12,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-6.58175740933548e-09,-1.0283995952086688e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.18,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-2.4918000206990845e-07,-3.893437532342321e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.24,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-3.1882629694550658e-06,-4.98166088977354e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.0,0.3,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-2.190396743619269e-05,-3.422494911905108e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.05,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-3.0321055328962144e-14,-3.0321055328962144e-14,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.08,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-3.638483440141679e-12,-3.638483440141679e-12,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.1,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-4.186353584703189e-11,-4.186353584703189e-11,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.12,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-3.1030420396544497e-10,-3.1030420396544497e-10,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.18,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-2.6706901424696225e-08,-2.6706901424696225e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.24,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-6.22546409049561e-07,-6.22546409049561e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.3,0.0,baseline,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,1.0,1.0,0.0,-6.96269182944034e-06,-6.96269182944034e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.05,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-2.9108213115803665e-14,-3.0321055328962144e-14,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.08,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-3.492944102536012e-12,-3.638483440141679e-12,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.1,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-4.018899441315061e-11,-4.186353584703189e-11,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.12,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-2.9789203580682717e-10,-3.1030420396544497e-10,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.18,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-2.5638625367708376e-08,-2.6706901424696225e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.24,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-5.976445526875786e-07,-6.22546409049561e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.3,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.96,0.96,0.0,-6.684184156262726e-06,-6.96269182944034e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.05,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-2.54696864763282e-14,-3.0321055328962144e-14,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.08,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-3.0563260897190105e-12,-3.638483440141679e-12,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.1,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-3.5165370111506786e-11,-4.186353584703189e-11,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.12,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-2.606555313309738e-10,-3.1030420396544497e-10,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.18,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-2.2433797196744832e-08,-2.6706901424696225e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.24,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-5.229389836016313e-07,-6.22546409049561e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.3,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.84,0.84,0.0,-5.848661136729885e-06,-6.96269182944034e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
4,2,1.0,2.5,0.05,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,O12_EE_ratio,0.64,0.64,0.0,-1.940547541053577e-14,-3.0321055328962144e-14,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
