D,scan,x,case,mu_c_visible,mu_c_value,mu_ratio
3,theta,2.4250000000000003,vis,9.712288148835992,9.712288148835992,1.0
3,theta,2.4250000000000003,I,9.712288148835992,9.712288148835992,1.0
3,theta,2.4250000000000003,II,9.712288148835992,8.148323160292167,0.8389704913428393
3,theta,2.4250000000000003,III-a,9.712288148835992,9.712288148835992,1.0
3,theta,2.4250000000000003,III-b,9.712288148835992,9.712288148835992,1.0
3,theta,2.45,vis,9.715266039668297,9.715266039668297,1.0
3,theta,2.45,I,9.715266039668297,9.715266039668297,1.0
3,theta,2.45,II,9.715266039668297,8.150821522826911,0.8389704913428393
3,theta,2.45,III-a,9.715266039668297,9.715266039668297,1.0
3,theta,2.45,III-b,9.715266039668297,9.715266039668297,1.0
3,theta,2.475,vis,9.71836192560676,9.71836192560676,1.0
3,theta,2.475,I,9.71836192560676,9.71836192560676,1.0
3,theta,2.475,II,9.71836192560676,8.153418879773845,0.8389704913428393
3,theta,2.475,III-a,9.71836192560676,9.71836192560676,1.0
3,theta,2.475,III-b,9.71836192560676,9.71836192560676,1.0
3,theta,2.5,vis,9.721570165190158,9.721570165190158,1.0
3,theta,2.5,I,9.721570165190158,9.721570165190158,1.0
3,theta,2.5,II,9.721570165190158,8.156110498113474,0.8389704913428393
3,theta,2.5,III-a,9.721570165190158,9.721570165190158,1.0
3,theta,2.5,III-b,9.721570165190158,9.721570165190158,1.0
3,theta,2.5250000000000004,vis,9.724885116957271,9.724885116957271,1.0
3,theta,2.5250000000000004,I,9.724885116957271,9.724885116957271,1.0
3,theta,2.5250000000000004,II,9.724885116957271,8.158891644826307,0.8389704913428393
3,theta,2.5250000000000004,III-a,9.724885116957271,9.724885116957271,1.0
3,theta,2.5250000000000004,III-b,9.724885116957271,9.724885116957271,1.0
3,theta,2.5500000000000003,vis,9.728301139446872,9.728301139446872,1.0
3,theta,2.5500000000000003,I,9.728301139446872,9.728301139446872,1.0
3,theta,2.5500000000000003,II,9.728301139446872,8.161757586892845,0.8389704913428393
3,theta,2.5500000000000003,III-a,9.728301139446872,9.728301139446872,1.0
3,theta,2.5500000000000003,III-b,9.728301139446872,9.728301139446872,1.0
3,theta,2.575,vis,9.731812591197741,9.731812591197741,1.0
3,theta,2.575,I,9.731812591197741,9.731812591197741,1.0
3,theta,2.575,II,9.731812591197741,8.164703591293598,0.8389704913428393
3,theta,2.575,III-a,9.731812591197741,9.731812591197741,1.0
3,theta,2.575,III-b,9.731812591197741,9.731812591197741,1.0
3,theta,2.6,vis,9.735413830748653,9.735413830748653,1.0
3,theta,2.6,I,9.735413830748653,9.735413830748653,1.0
3,theta,2.6,II,9.735413830748653,8.167724925009072,0.8389704913428393
3,theta,2.6,III-a,9.735413830748653,9.735413830748653,1.0
3,theta,2.6,III-b,9.735413830748653,9.735413830748653,1.0
3,theta,2.625,vis,9.739099216638387,9.739099216638387,1.0
3,theta,2.625,I,9.739099216638387,9.739099216638387,1.0
3,theta,2.625,II,9.739099216638387,8.170816855019769,0.8389704913428393
3,theta,2.625,III-a,9.739099216638387,9.739099216638387,1.0
3,theta,2.625,III-b,9.739099216638387,9.739099216638387,1.0
3,theta,2.6500000000000004,vis,9.74286310740572,9.74286310740572,1.0
3,theta,2.6500000000000004,I,9.74286310740572,9.74286310740572,1.0
3,theta,2.6500000000000004,II,9.74286310740572,8.1739746483062,0.8389704913428393
3,theta,2.6500000000000004,III-a,9.74286310740572,9.74286310740572,1.0
3,theta,2.6500000000000004,III-b,9.74286310740572,9.74286310740572,1.0
3,theta,2.6750000000000003,vis,9.746699861589432,9.746699861589432,1.0
3,theta,2.6750000000000003,I,9.746699861589432,9.746699861589432,1.0
3,theta,2.6750000000000003,II,9.746699861589432,8.17719357184887,0.8389704913428393
3,theta,2.6750000000000003,III-a,9.746699861589432,9.746699861589432,1.0
3,theta,2.6750000000000003,III-b,9.746699861589432,9.746699861589432,1.0
3,theta,2.7,vis,9.750603837728294,9.750603837728294,1.0
3,theta,2.7,I,9.750603837728294,9.750603837728294,1.0
3,theta,2.7,II,9.750603837728294,8.180468892628282,0.8389704913428393
3,theta,2.7,III-a,9.750603837728294,9.750603837728294,1.0
3,theta,2.7,III-b,9.750603837728294,9.750603837728294,1.0
3,theta,2.725,vis,9.75456939436109,9.75456939436109,1.0
3,theta,2.725,I,9.75456939436109,9.75456939436109,1.0
3,theta,2.725,II,9.75456939436109,8.183795877624945,0.8389704913428393
3,theta,2.725,III-a,9.75456939436109,9.75456939436109,1.0
3,theta,2.725,III-b,9.75456939436109,9.75456939436109,1.0
3,theta,2.75,vis,9.758590890026591,9.758590890026591,1.0
3,theta,2.75,I,9.758590890026591,9.758590890026591,1.0
3,theta,2.75,II,9.758590890026591,8.187169793819365,0.8389704913428393
3,theta,2.75,III-a,9.758590890026591,9.758590890026591,1.0
3,theta,2.75,III-b,9.758590890026591,9.758590890026591,1.0
3,theta,2.7750000000000004,vis,9.76266268326358,9.76266268326358,1.0
3,theta,2.7750000000000004,I,9.76266268326358,9.76266268326358,1.0
3,theta,2.7750000000000004,II,9.76266268326358,8.190585908192046,0.8389704913428393
3,theta,2.7750000000000004,III-a,9.76266268326358,9.76266268326358,1.0
3,theta,2.7750000000000004,III-b,9.76266268326358,9.76266268326358,1.0
3,theta,2.8000000000000003,vis,9.76677913261083,9.76677913261083,1.0
3,theta,2.8000000000000003,I,9.76677913261083,9.76677913261083,1.0
3,theta,2.8000000000000003,II,9.76677913261083,8.194039487723499,0.8389704913428393
3,theta,2.8000000000000003,III-a,9.76677913261083,9.76677913261083,1.0
3,theta,2.8000000000000003,III-b,9.76677913261083,9.76677913261083,1.0
3,theta,2.825,vis,9.770934596607123,9.770934596607123,1.0
3,theta,2.825,I,9.770934596607123,9.770934596607123,1.0
3,theta,2.825,II,9.770934596607123,8.197525799394226,0.8389704913428393
3,theta,2.825,III-a,9.770934596607123,9.770934596607123,1.0
3,theta,2.825,III-b,9.770934596607123,9.770934596607123,1.0
3,theta,2.85,vis,9.775123433791233,9.775123433791233,1.0
3,theta,2.85,I,9.775123433791233,9.775123433791233,1.0
3,theta,2.85,II,9.775123433791233,8.201040110184733,0.8389704913428393
3,theta,2.85,III-a,9.775123433791233,9.775123433791233,1.0
3,theta,2.85,III-b,9.775123433791233,9.775123433791233,1.0
3,theta,2.875,vis,9.779340002701934,9.779340002701934,1.0
3,theta,2.875,I,9.779340002701934,9.779340002701934,1.0
3,theta,2.875,II,9.779340002701934,8.204577687075526,0.8389704913428393
3,theta,2.875,III-a,9.779340002701934,9.779340002701934,1.0
3,theta,2.875,III-b,9.779340002701934,9.779340002701934,1.0
3,theta,2.9000000000000004,vis,9.78357866187801,9.78357866187801,1.0
3,theta,2.9000000000000004,I,9.78357866187801,9.78357866187801,1.0
3,theta,2.9000000000000004,II,9.78357866187801,8.208133797047113,0.8389704913428393
3,theta,2.9000000000000004,III-a,9.78357866187801,9.78357866187801,1.0
3,theta,2.9000000000000004,III-b,9.78357866187801,9.78357866187801,1.0
3,theta,2.9250000000000003,vis,9.787833769858237,9.787833769858237,1.0
3,theta,2.9250000000000003,I,9.787833769858237,9.787833769858237,1.0
3,theta,2.9250000000000003,II,9.787833769858237,8.21170370708,0.8389704913428393
3,theta,2.9250000000000003,III-a,9.787833769858237,9.787833769858237,1.0
3,theta,2.9250000000000003,III-b,9.787833769858237,9.787833769858237,1.0
3,theta,2.95,vis,9.792099685181388,9.792099685181388,1.0
3,theta,2.95,I,9.792099685181388,9.792099685181388,1.0
3,theta,2.95,II,9.792099685181388,8.21528268415469,0.8389704913428393
3,theta,2.95,III-a,9.792099685181388,9.792099685181388,1.0
3,theta,2.95,III-b,9.792099685181388,9.792099685181388,1.0
3,theta,2.975,vis,9.796370766386243,9.796370766386243,1.0
3,theta,2.975,I,9.796370766386243,9.796370766386243,1.0
3,theta,2.975,II,9.796370766386243,8.218865995251694,0.8389704913428393
3,theta,2.975,III-a,9.796370766386243,9.796370766386243,1.0
3,theta,2.975,III-b,9.796370766386243,9.796370766386243,1.0
3,theta,3.0,vis,9.80064137201158,9.80064137201158,1.0
3,theta,3.0,I,9.80064137201158,9.80064137201158,1.0
3,theta,3.0,II,9.80064137201158,8.222448907351513,0.8389704913428393
3,theta,3.0,III-a,9.80064137201158,9.80064137201158,1.0
3,theta,3.0,III-b,9.80064137201158,9.80064137201158,1.0
3,theta,3.0250000000000004,vis,9.805038841327837,9.805038841327837,1.0
3,theta,3.0250000000000004,I,9.805038841327837,9.805038841327837,1.0
3,theta,3.0250000000000004,II,9.805038841327837,8.22613825434444,0.8389704913428393
3,theta,3.0250000000000004,III-a,9.805038841327837,9.805038841327837,1.0
3,theta,3.0250000000000004,III-b,9.805038841327837,9.805038841327837,1.0
3,theta,3.0500000000000003,vis,9.809691100436863,9.809691100436863,1.0
3,theta,3.0500000000000003,I,9.809691100436863,9.809691100436863,1.0
3,theta,3.0500000000000003,II,9.809691100436863,8.230041362454992,0.8389704913428393
3,theta,3.0500000000000003,III-a,9.809691100436863,9.809691100436863,1.0
3,theta,3.0500000000000003,III-b,9.809691100436863,9.809691100436863,1.0
3,theta,3.075,vis,9.814593388124536,9.814593388124536,1.0
3,theta,3.075,I,9.814593388124536,9.814593388124536,1.0
3,theta,3.075,II,9.814593388124536,8.234154237165024,0.8389704913428393
3,theta,3.075,III-a,9.814593388124536,9.814593388124536,1.0
3,theta,3.075,III-b,9.814593388124536,9.814593388124536,1.0
3,theta,3.1,vis,9.819740943176745,9.819740943176745,1.0
3,theta,3.1,I,9.819740943176745,9.819740943176745,1.0
3,theta,3.1,II,9.819740943176745,8.23847288395639,0.8389704913428393
3,theta,3.1,III-a,9.819740943176745,9.819740943176745,1.0
3,theta,3.1,III-b,9.819740943176745,9.819740943176745,1.0
3,theta,3.125,vis,9.82512900437937,9.82512900437937,1.0
3,theta,3.125,I,9.82512900437937,9.82512900437937,1.0
3,theta,3.125,II,9.82512900437937,8.242993308310941,0.8389704913428393
3,theta,3.125,III-a,9.82512900437937,9.82512900437937,1.0
3,theta,3.125,III-b,9.82512900437937,9.82512900437937,1.0
3,theta,3.1500000000000004,vis,9.830752810518296,9.830752810518296,1.0
3,theta,3.1500000000000004,I,9.830752810518296,9.830752810518296,1.0
3,theta,3.1500000000000004,II,9.830752810518296,8.247711515710533,0.8389704913428393
3,theta,3.1500000000000004,III-a,9.830752810518296,9.830752810518296,1.0
3,theta,3.1500000000000004,III-b,9.830752810518296,9.830752810518296,1.0
3,theta,3.1750000000000003,vis,9.836607600379404,9.836607600379404,1.0
3,theta,3.1750000000000003,I,9.836607600379404,9.836607600379404,1.0
3,theta,3.1750000000000003,II,9.836607600379404,8.252623511637015,0.8389704913428393
3,theta,3.1750000000000003,III-a,9.836607600379404,9.836607600379404,1.0
3,theta,3.1750000000000003,III-b,9.836607600379404,9.836607600379404,1.0
3,theta,3.2,vis,9.842688612748585,9.842688612748585,1.0
3,theta,3.2,I,9.842688612748585,9.842688612748585,1.0
3,theta,3.2,II,9.842688612748585,8.25772530157225,0.8389704913428393
3,theta,3.2,III-a,9.842688612748585,9.842688612748585,1.0
3,theta,3.2,III-b,9.842688612748585,9.842688612748585,1.0
3,theta,3.225,vis,9.848991086411713,9.848991086411713,1.0
3,theta,3.225,I,9.848991086411713,9.848991086411713,1.0
3,theta,3.225,II,9.848991086411713,8.26301289099808,0.8389704913428393
3,theta,3.225,III-a,9.848991086411713,9.848991086411713,1.0
3,theta,3.225,III-b,9.848991086411713,9.848991086411713,1.0
3,theta,3.25,vis,9.855510260154679,9.855510260154679,1.0
3,theta,3.25,I,9.855510260154679,9.855510260154679,1.0
3,theta,3.25,II,9.855510260154679,8.268482285396365,0.8389704913428393
3,theta,3.25,III-a,9.855510260154679,9.855510260154679,1.0
3,theta,3.25,III-b,9.855510260154679,9.855510260154679,1.0
3,theta,3.2750000000000004,vis,9.862241372763362,9.862241372763362,1.0
3,theta,3.2750000000000004,I,9.862241372763362,9.862241372763362,1.0
3,theta,3.2750000000000004,II,9.862241372763362,8.274129490248956,0.8389704913428393
3,theta,3.2750000000000004,III-a,9.862241372763362,9.862241372763362,1.0
3,theta,3.2750000000000004,III-b,9.862241372763362,9.862241372763362,1.0
3,theta,3.3000000000000003,vis,9.86917966302365,9.86917966302365,1.0
3,theta,3.3000000000000003,I,9.86917966302365,9.86917966302365,1.0
3,theta,3.3000000000000003,II,9.86917966302365,8.279950511037708,0.8389704913428393
3,theta,3.3000000000000003,III-a,9.86917966302365,9.86917966302365,1.0
3,theta,3.3000000000000003,III-b,9.86917966302365,9.86917966302365,1.0
3,theta,3.325,vis,9.876320369721421,9.876320369721421,1.0
3,theta,3.325,I,9.876320369721421,9.876320369721421,1.0
3,theta,3.325,II,9.876320369721421,8.285941353244473,0.8389704913428393
3,theta,3.325,III-a,9.876320369721421,9.876320369721421,1.0
3,theta,3.325,III-b,9.876320369721421,9.876320369721421,1.0
3,theta,3.35,vis,9.883658731642566,9.883658731642566,1.0
3,theta,3.35,I,9.883658731642566,9.883658731642566,1.0
3,theta,3.35,II,9.883658731642566,8.292098022351107,0.8389704913428393
3,theta,3.35,III-a,9.883658731642566,9.883658731642566,1.0
3,theta,3.35,III-b,9.883658731642566,9.883658731642566,1.0
3,theta,3.375,vis,9.89118998757296,9.89118998757296,1.0
3,theta,3.375,I,9.89118998757296,9.89118998757296,1.0
3,theta,3.375,II,9.89118998757296,8.298416523839458,0.8389704913428393
3,theta,3.375,III-a,9.89118998757296,9.89118998757296,1.0
3,theta,3.375,III-b,9.89118998757296,9.89118998757296,1.0
3,theta,3.4000000000000004,vis,9.898909376298493,9.898909376298493,1.0
3,theta,3.4000000000000004,I,9.898909376298493,9.898909376298493,1.0
3,theta,3.4000000000000004,II,9.898909376298493,8.304892863191386,0.8389704913428393
3,theta,3.4000000000000004,III-a,9.898909376298493,9.898909376298493,1.0
3,theta,3.4000000000000004,III-b,9.898909376298493,9.898909376298493,1.0
3,theta,3.4250000000000003,vis,9.906812136605048,9.906812136605048,1.0
3,theta,3.4250000000000003,I,9.906812136605048,9.906812136605048,1.0
3,theta,3.4250000000000003,II,9.906812136605048,8.311523045888741,0.8389704913428393
3,theta,3.4250000000000003,III-a,9.906812136605048,9.906812136605048,1.0
3,theta,3.4250000000000003,III-b,9.906812136605048,9.906812136605048,1.0
3,theta,3.45,vis,9.914893507278505,9.914893507278505,1.0
3,theta,3.45,I,9.914893507278505,9.914893507278505,1.0
3,theta,3.45,II,9.914893507278505,8.318303077413374,0.8389704913428393
3,theta,3.45,III-a,9.914893507278505,9.914893507278505,1.0
3,theta,3.45,III-b,9.914893507278505,9.914893507278505,1.0
3,theta,3.475,vis,9.923148727104751,9.923148727104751,1.0
3,theta,3.475,I,9.923148727104751,9.923148727104751,1.0
3,theta,3.475,II,9.923148727104751,8.325228963247143,0.8389704913428393
3,theta,3.475,III-a,9.923148727104751,9.923148727104751,1.0
3,theta,3.475,III-b,9.923148727104751,9.923148727104751,1.0
3,theta,3.5,vis,9.931573034869668,9.931573034869668,1.0
3,theta,3.5,I,9.931573034869668,9.931573034869668,1.0
3,theta,3.5,II,9.931573034869668,8.3322967088719,0.8389704913428393
3,theta,3.5,III-a,9.931573034869668,9.931573034869668,1.0
3,theta,3.5,III-b,9.931573034869668,9.931573034869668,1.0
3,theta,3.5250000000000004,vis,9.940161669359142,9.940161669359142,1.0
3,theta,3.5250000000000004,I,9.940161669359142,9.940161669359142,1.0
3,theta,3.5250000000000004,II,9.940161669359142,8.339502319769498,0.8389704913428393
3,theta,3.5250000000000004,III-a,9.940161669359142,9.940161669359142,1.0
3,theta,3.5250000000000004,III-b,9.940161669359142,9.940161669359142,1.0
3,theta,3.5500000000000003,vis,9.948909869359051,9.948909869359051,1.0
3,theta,3.5500000000000003,I,9.948909869359051,9.948909869359051,1.0
3,theta,3.5500000000000003,II,9.948909869359051,8.346841801421785,0.8389704913428393
3,theta,3.5500000000000003,III-a,9.948909869359051,9.948909869359051,1.0
3,theta,3.5500000000000003,III-b,9.948909869359051,9.948909869359051,1.0
3,theta,3.575,vis,9.957812873655287,9.957812873655287,1.0
3,theta,3.575,I,9.957812873655287,9.957812873655287,1.0
3,theta,3.575,II,9.957812873655287,8.354311159310626,0.8389704913428393
3,theta,3.575,III-a,9.957812873655287,9.957812873655287,1.0
3,theta,3.575,III-b,9.957812873655287,9.957812873655287,1.0
3,theta,3.6,vis,9.966865921033728,9.966865921033728,1.0
3,theta,3.6,I,9.966865921033728,9.966865921033728,1.0
3,theta,3.6,II,9.966865921033728,8.361906398917867,0.8389704913428393
3,theta,3.6,III-a,9.966865921033728,9.966865921033728,1.0
3,theta,3.6,III-b,9.966865921033728,9.966865921033728,1.0
3,theta,3.625,vis,9.976064250280256,9.976064250280256,1.0
3,theta,3.625,I,9.976064250280256,9.976064250280256,1.0
3,theta,3.625,II,9.976064250280256,8.36962352572536,0.8389704913428393
3,theta,3.625,III-a,9.976064250280256,9.976064250280256,1.0
3,theta,3.625,III-b,9.976064250280256,9.976064250280256,1.0
3,theta,3.6500000000000004,vis,9.985403100180761,9.985403100180761,1.0
3,theta,3.6500000000000004,I,9.985403100180761,9.985403100180761,1.0
3,theta,3.6500000000000004,II,9.985403100180761,8.377458545214964,0.8389704913428393
3,theta,3.6500000000000004,III-a,9.985403100180761,9.985403100180761,1.0
3,theta,3.6500000000000004,III-b,9.985403100180761,9.985403100180761,1.0
3,theta,3.6750000000000003,vis,9.99487770952112,9.99487770952112,1.0
3,theta,3.6750000000000003,I,9.99487770952112,9.99487770952112,1.0
3,theta,3.6750000000000003,II,9.99487770952112,8.385407462868526,0.8389704913428393
3,theta,3.6750000000000003,III-a,9.99487770952112,9.99487770952112,1.0
3,theta,3.6750000000000003,III-b,9.99487770952112,9.99487770952112,1.0
3,theta,3.7,vis,10.004483317087223,10.004483317087223,1.0
3,theta,3.7,I,10.004483317087223,10.004483317087223,1.0
3,theta,3.7,II,10.004483317087223,8.393466284167905,0.8389704913428393
3,theta,3.7,III-a,10.004483317087223,10.004483317087223,1.0
3,theta,3.7,III-b,10.004483317087223,10.004483317087223,1.0
3,theta,3.725,vis,10.014215161664948,10.014215161664948,1.0
3,theta,3.725,I,10.014215161664948,10.014215161664948,1.0
3,theta,3.725,II,10.014215161664948,8.401631014594953,0.8389704913428393
3,theta,3.725,III-a,10.014215161664948,10.014215161664948,1.0
3,theta,3.725,III-b,10.014215161664948,10.014215161664948,1.0
3,theta,3.75,vis,10.02406848204018,10.02406848204018,1.0
3,theta,3.75,I,10.02406848204018,10.02406848204018,1.0
3,theta,3.75,II,10.02406848204018,8.409897659631518,0.8389704913428393
3,theta,3.75,III-a,10.02406848204018,10.02406848204018,1.0
3,theta,3.75,III-b,10.02406848204018,10.02406848204018,1.0
3,theta,3.7750000000000004,vis,10.034038516998805,10.034038516998805,1.0
3,theta,3.7750000000000004,I,10.034038516998805,10.034038516998805,1.0
3,theta,3.7750000000000004,II,10.034038516998805,8.418262224759463,0.8389704913428393
3,theta,3.7750000000000004,III-a,10.034038516998805,10.034038516998805,1.0
3,theta,3.7750000000000004,III-b,10.034038516998805,10.034038516998805,1.0
3,theta,3.8000000000000003,vis,10.044120505326706,10.044120505326706,1.0
3,theta,3.8000000000000003,I,10.044120505326706,10.044120505326706,1.0
3,theta,3.8000000000000003,II,10.044120505326706,8.426720715460634,0.8389704913428393
3,theta,3.8000000000000003,III-a,10.044120505326706,10.044120505326706,1.0
3,theta,3.8000000000000003,III-b,10.044120505326706,10.044120505326706,1.0
3,theta,3.825,vis,10.054309685809766,10.054309685809766,1.0
3,theta,3.825,I,10.054309685809766,10.054309685809766,1.0
3,theta,3.825,II,10.054309685809766,8.435269137216888,0.8389704913428393
3,theta,3.825,III-a,10.054309685809766,10.054309685809766,1.0
3,theta,3.825,III-b,10.054309685809766,10.054309685809766,1.0
3,theta,3.85,vis,10.064601297233866,10.064601297233866,1.0
3,theta,3.85,I,10.064601297233866,10.064601297233866,1.0
3,theta,3.85,II,10.064601297233866,8.443903495510074,0.8389704913428393
3,theta,3.85,III-a,10.064601297233866,10.064601297233866,1.0
3,theta,3.85,III-b,10.064601297233866,10.064601297233866,1.0
3,theta,3.875,vis,10.074990578384893,10.074990578384893,1.0
3,theta,3.875,I,10.074990578384893,10.074990578384893,1.0
3,theta,3.875,II,10.074990578384893,8.45261979582205,0.8389704913428393
3,theta,3.875,III-a,10.074990578384893,10.074990578384893,1.0
3,theta,3.875,III-b,10.074990578384893,10.074990578384893,1.0
3,theta,3.9000000000000004,vis,10.085472768048731,10.085472768048731,1.0
3,theta,3.9000000000000004,I,10.085472768048731,10.085472768048731,1.0
3,theta,3.9000000000000004,II,10.085472768048731,8.46141404363467,0.8389704913428393
3,theta,3.9000000000000004,III-a,10.085472768048731,10.085472768048731,1.0
3,theta,3.9000000000000004,III-b,10.085472768048731,10.085472768048731,1.0
3,theta,3.9250000000000003,vis,10.096043105011262,10.096043105011262,1.0
3,theta,3.9250000000000003,I,10.096043105011262,10.096043105011262,1.0
3,theta,3.9250000000000003,II,10.096043105011262,8.470282244429784,0.8389704913428393
3,theta,3.9250000000000003,III-a,10.096043105011262,10.096043105011262,1.0
3,theta,3.9250000000000003,III-b,10.096043105011262,10.096043105011262,1.0
3,theta,3.95,vis,10.106696828058372,10.106696828058372,1.0
3,theta,3.95,I,10.106696828058372,10.106696828058372,1.0
3,theta,3.95,II,10.106696828058372,8.479220403689247,0.8389704913428393
3,theta,3.95,III-a,10.106696828058372,10.106696828058372,1.0
3,theta,3.95,III-b,10.106696828058372,10.106696828058372,1.0
3,theta,3.975,vis,10.117429175975937,10.117429175975937,1.0
3,theta,3.975,I,10.117429175975937,10.117429175975937,1.0
3,theta,3.975,II,10.117429175975937,8.48822452689491,0.8389704913428393
3,theta,3.975,III-a,10.117429175975937,10.117429175975937,1.0
3,theta,3.975,III-b,10.117429175975937,10.117429175975937,1.0
3,theta,4.0,vis,10.12823538754985,10.12823538754985,1.0
3,theta,4.0,I,10.12823538754985,10.12823538754985,1.0
3,theta,4.0,II,10.12823538754985,8.49729061952863,0.8389704913428393
3,theta,4.0,III-a,10.12823538754985,10.12823538754985,1.0
3,theta,4.0,III-b,10.12823538754985,10.12823538754985,1.0
4,theta,0.0,vis,10.117994513244424,10.117994513244424,1.0
4,theta,0.0,I,10.117994513244424,10.117994513244424,1.0
4,theta,0.0,II,10.117994513244424,8.488698828180826,0.8389704913428393
4,theta,0.0,III-a,10.117994513244424,10.117994513244424,1.0
4,theta,0.0,III-b,10.117994513244424,10.117994513244424,1.0
4,theta,0.025,vis,10.082955752057902,10.082955752057902,1.0
4,theta,0.025,I,10.082955752057902,10.082955752057902,1.0
4,theta,0.025,II,10.082955752057902,8.459302341492126,0.8389704913428393
4,theta,0.025,III-a,10.082955752057902,10.082955752057902,1.0
4,theta,0.025,III-b,10.082955752057902,10.082955752057902,1.0
4,theta,0.05,vis,10.048613286000132,10.048613286000132,1.0
4,theta,0.05,I,10.048613286000132,10.048613286000132,1.0
4,theta,0.05,II,10.048613286000132,8.430490025869714,0.8389704913428393
4,theta,0.05,III-a,10.048613286000132,10.048613286000132,1.0
4,theta,0.05,III-b,10.048613286000132,10.048613286000132,1.0
4,theta,0.07500000000000001,vis,10.015086122499072,10.015086122499072,1.0
4,theta,0.07500000000000001,I,10.015086122499072,10.015086122499072,1.0
4,theta,0.07500000000000001,II,10.015086122499072,8.402361725033899,0.8389704913428393
4,theta,0.07500000000000001,III-a,10.015086122499072,10.015086122499072,1.0
4,theta,0.07500000000000001,III-b,10.015086122499072,10.015086122499072,1.0
4,theta,0.1,vis,9.982493268982692,9.982493268982692,1.0
4,theta,0.1,I,9.982493268982692,9.982493268982692,1.0
4,theta,0.1,II,9.982493268982692,8.375017282704995,0.8389704913428393
4,theta,0.1,III-a,9.982493268982692,9.982493268982692,1.0
4,theta,0.1,III-b,9.982493268982692,9.982493268982692,1.0
4,theta,0.125,vis,9.950953732878949,9.950953732878949,1.0
4,theta,0.125,I,9.950953732878949,9.950953732878949,1.0
4,theta,0.125,II,9.950953732878949,8.348556542603312,0.8389704913428393
4,theta,0.125,III-a,9.950953732878949,9.950953732878949,1.0
4,theta,0.125,III-b,9.950953732878949,9.950953732878949,1.0
4,theta,0.15000000000000002,vis,9.920586521615805,9.920586521615805,1.0
4,theta,0.15000000000000002,I,9.920586521615805,9.920586521615805,1.0
4,theta,0.15000000000000002,II,9.920586521615805,8.323079348449161,0.8389704913428393
4,theta,0.15000000000000002,III-a,9.920586521615805,9.920586521615805,1.0
4,theta,0.15000000000000002,III-b,9.920586521615805,9.920586521615805,1.0
4,theta,0.17500000000000002,vis,9.891510642621226,9.891510642621226,1.0
4,theta,0.17500000000000002,I,9.891510642621226,9.891510642621226,1.0
4,theta,0.17500000000000002,II,9.891510642621226,8.298685543962854,0.8389704913428393
4,theta,0.17500000000000002,III-a,9.891510642621226,9.891510642621226,1.0
4,theta,0.17500000000000002,III-b,9.891510642621226,9.891510642621226,1.0
4,theta,0.2,vis,9.86384510332317,9.86384510332317,1.0
4,theta,0.2,I,9.86384510332317,9.86384510332317,1.0
4,theta,0.2,II,9.86384510332317,8.2754749728647,0.8389704913428393
4,theta,0.2,III-a,9.86384510332317,9.86384510332317,1.0
4,theta,0.2,III-b,9.86384510332317,9.86384510332317,1.0
4,theta,0.225,vis,9.837708911149603,9.837708911149603,1.0
4,theta,0.225,I,9.837708911149603,9.837708911149603,1.0
4,theta,0.225,II,9.837708911149603,8.253547478875012,0.8389704913428393
4,theta,0.225,III-a,9.837708911149603,9.837708911149603,1.0
4,theta,0.225,III-b,9.837708911149603,9.837708911149603,1.0
4,theta,0.25,vis,9.813221073528487,9.813221073528487,1.0
4,theta,0.25,I,9.813221073528487,9.813221073528487,1.0
4,theta,0.25,II,9.813221073528487,8.2330029057141,0.8389704913428393
4,theta,0.25,III-a,9.813221073528487,9.813221073528487,1.0
4,theta,0.25,III-b,9.813221073528487,9.813221073528487,1.0
4,theta,0.275,vis,9.790500597887782,9.790500597887782,1.0
4,theta,0.275,I,9.790500597887782,9.790500597887782,1.0
4,theta,0.275,II,9.790500597887782,8.213941097102275,0.8389704913428393
4,theta,0.275,III-a,9.790500597887782,9.790500597887782,1.0
4,theta,0.275,III-b,9.790500597887782,9.790500597887782,1.0
4,theta,0.30000000000000004,vis,9.769666491655453,9.769666491655453,1.0
4,theta,0.30000000000000004,I,9.769666491655453,9.769666491655453,1.0
4,theta,0.30000000000000004,II,9.769666491655453,8.196461896759848,0.8389704913428393
4,theta,0.30000000000000004,III-a,9.769666491655453,9.769666491655453,1.0
4,theta,0.30000000000000004,III-b,9.769666491655453,9.769666491655453,1.0
4,theta,0.325,vis,9.750837762259458,9.750837762259458,1.0
4,theta,0.325,I,9.750837762259458,9.750837762259458,1.0
4,theta,0.325,II,9.750837762259458,8.18066514840713,0.8389704913428393
4,theta,0.325,III-a,9.750837762259458,9.750837762259458,1.0
4,theta,0.325,III-b,9.750837762259458,9.750837762259458,1.0
4,theta,0.35000000000000003,vis,9.734133417127765,9.734133417127765,1.0
4,theta,0.35000000000000003,I,9.734133417127765,9.734133417127765,1.0
4,theta,0.35000000000000003,II,9.734133417127765,8.166650695764432,0.8389704913428393
4,theta,0.35000000000000003,III-a,9.734133417127765,9.734133417127765,1.0
4,theta,0.35000000000000003,III-b,9.734133417127765,9.734133417127765,1.0
4,theta,0.375,vis,9.719672463688331,9.719672463688331,1.0
4,theta,0.375,I,9.719672463688331,9.719672463688331,1.0
4,theta,0.375,II,9.719672463688331,8.154518382552064,0.8389704913428393
4,theta,0.375,III-a,9.719672463688331,9.719672463688331,1.0
4,theta,0.375,III-b,9.719672463688331,9.719672463688331,1.0
