D,d,theta,z,Delta,U,nh,A,m2,status,message,u,Phi,Phi2
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.1133302021845592,0.16434566088562857,0.027009496251934027
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.1445232419002833,0.161980867355208,0.026237801389145488
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.1761766951025985,0.15964424299590357,0.02548628432173511
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.2082973575568605,0.15733565922482984,0.02475450966371178
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.2408921253348413,0.15505498059324102,0.02404204700677035
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.273967996295265,0.15280206523617956,0.023348471140441675
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.3075320715861967,0.1505767651025778,0.022673362188756895
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.341591557169609,0.1483789259980473,0.022016305680333997
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.376153765368447,0.1462083878173697,0.02137689266815438
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.4112261164365316,0.14406498479599844,0.020754719844271262
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.446816140151636,0.14194854596060538,0.0201493897003301
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.4829314774320705,0.1398588953503762,0.019560510608627485
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.5195798819771333,0.13779585205900283,0.018987696844666592
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.5567692219317744,0.13575923046173644,0.018430568655562866
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.594507481575826,0.13374884045950375,0.01788875232426179
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.6328027630381734,0.13176448791872822,0.017361880276484675
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.6716632880362186,0.12980597487463083,0.01684959111315329
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.7110973996410253,0.1278730995648725,0.016351529592327795
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.751113564068515,0.1259656566428282,0.015867346653458885
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.7917203724971023,0.12408343740643998,0.01539669943859791
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.832926542912156,0.12222623021860979,0.014939251353452601
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.8747409219776903,0.12039382068626851,0.014494672059437375
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.917172486935675,0.11858599168072849,0.014062637422901807
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.9602303475333893,0.11680252353155036,0.013642829503338377
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.003923747979211,0.11504319423492707,0.013234936539775156
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.0482620689272872,0.11330777984869815,0.012838652974241046
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.0932548294914874,0.11159605464361408,0.0124536794120205
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.1389116892890914,0.10990779110774423,0.012079722546183542
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.185242450514635,0.10824276011769471,0.0117164951178968
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.232257060044375,0.10660073112363178,0.011363715876092837
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.2799656115718028,0.10498147251536773,0.01102110957149491
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.328378347774696,0.10338475174446343,0.010688406893264335
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.3775056625141384,0.10181033531188335,0.010365344376318123
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.4273581030660125,0.10025798891526773,0.010051664341333947
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.4779463723854174,0.09872747760957105,0.009747114835148354
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.52928133140452,0.09721856614262035,0.009451449602827048
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.581374001364313,0.09573101904841856,0.009164428008048677
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.6342355661808,0.09426460061861021,0.008885814929786089
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.6878773748460945,0.09281907502599317,0.008615380688680948
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.742310943864973,0.09139420646114736,0.00835290097466283
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.7975479597273774,0.08998975943736036,0.008098156803593987
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.853600281417425,0.08860549885672458,0.007850934427649022
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.910479942959441,0.08724118996691292,0.0076110252268429875
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.968199156001579,0.0858965984621568,0.007378225627368998
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.026770312437571,0.08457149059721464,0.007152337021834764
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.086205987067178,0.08326563346262719,0.006933165715932581
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.146518940295905,0.0819787950260047,0.006720522833915694
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.207722120874571,0.08071074407617004,0.0065142242093290175
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.269828668679308,0.07946125030349697,0.006314090299794998
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.332851917532597,0.07823008439317672,0.006119946104163551
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.396805398065943,0.07701701827247415,0.005931621103582616
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.461702840624806,0.0758218251300478,0.005748949166051548
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.5275581782163945,0.0746442793497815,0.0055717684396482175
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.594385549500999,0.07348415657273956,0.005399921267206903
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.66219930182744,0.07234123377201213,0.005233254103656907
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.731013994313353,0.07121528947405888,0.005071617454874001
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.8008444009709175,0.07010610375908259,0.004914865784279254
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.871705513878733,0.06901345818691033,0.004762857410916421
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.943612546400505,0.0679371358429591,0.004615454426544678
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.01658093645125,0.0668769213970449,0.004472522615546522
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.090626349811693,0.06583260130109907,0.004333931394069471
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.1657646834916084,0.06480396377359274,0.00419955372076912
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.242012069142781,0.0637907987197204,0.004069266001299882
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.319384876522361,0.06279289776374193,0.003942948009567747
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.397899717007326,0.061810054294096216,0.003820482811839122
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.4775734471608315,0.06084206363981087,0.003701756707950796
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.558423172351177,0.05988872304182341,0.0035866591475802304
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.640466250424222,0.058949831569513216,0.003475082642073977
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.72372029542997,0.05802519014165348,0.00336692269097504
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.808203181404195,0.057114601560025936,0.0032620777113605173
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.893933046205848,0.05621787066677686,0.00316044898230645
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.9809282954111405,0.05533480430524253,0.003061940567499487
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.069207606265072,0.05446521123462164,0.0029664592348319554
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.158789931691313,0.05360890214157365,0.0028739143888248195
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.249694504361243,0.052765689664330276,0.002784218005752411
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.341940840823082,0.05193538853311386,0.0026972845820854943
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.435548745691934,0.05111781552279675,0.0026130310638226802
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.530538315901707,0.050312789367230895,0.0025313767739113422
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.626929945019772,0.049520130763302,0.002452243350814529
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.72474432762531,0.0487396623873056,0.0023755546896285324
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.824002463752296,0.04797120902037023,0.00230123689487605
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.924725663398043,0.04721459749498668,0.0022292182166136027
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.02693555109831,0.04646965661024108,0.0021594289854737223
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.130654070569928,0.04573621712989746,0.0020918015573531262
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.235903489421963,0.0450141117925733,0.002026270260474287
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.342706403936393,0.04430317542392026,0.001962771352642652
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.4510857439193865,0.04360324487877081,0.0019012429639580532
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.561064777624145,0.042914158958266876,0.0018416250390953972
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.672667116746441,0.04223575840331441,0.0017838592879031437
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.785916721493865,0.0415678858998679,0.0017278891381844366
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.900837905729923,0.040910386179430776,0.0016736596973501606
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.017455342194026,0.040263105958294965,0.0016211177014088874
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.135794067798564,0.03962589385732869,0.0015702114639922797
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.255879489004135,0.03899860039193304,0.0015208908325296802
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.377737387274141,0.03838107797353645,0.001473107146410685
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.501393924609863,0.03777318099979429,0.0014268132028432206
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.62687564916727,0.037174765792148304,0.0013819632117010798
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.754209500956692,0.036585690518838226,0.0013385127507402094
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.883422817626675,0.036005815182296834,0.0012964187269417172
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.014543340333137,0.035435001617768844,0.0012556393396512806
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.147599219695225,0.03487311357441889,0.001216134050374319
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.282619021839025,0.034320016652217726,0.001177863543008502
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.419631734530514,0.0337755782285711,0.001140789684674326
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.558666773399011,0.033239667443921025,0.0011048754917824632
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.699753988252512,0.032712155198238,0.0010700850977136095
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.84292366948621,0.03219291422409402,0.001036383726239875
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.988206554585634,0.0316818190236881,0.0010037376566497253
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.135633834725754,0.031178745799345143,0.0009721141896201823
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.285237161467506,0.03068357243794328,0.0009414816175545126
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.437048653553154,0.030196178505887187,0.0009118091963594033
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.591100903801925,0.02971644531506546,0.000883067122163276
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.747426986107484,0.029244255860662014,0.0008552265008438646
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.906060462538637,0.028779494755661442,0.0008282593183911444
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.067035390544872,0.028322048214597724,0.0008021384150699981
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.230386330268221,0.027871804047495192,0.0007768374608619693
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.396148351963108,0.027428651719509686,0.0007523309351501617
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.564357043525646,0.026992482290030893,0.0007285941001776314
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.735048518134123,0.02656318835123803,0.0007056029753833477
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.908259422002203,0.026140664011559903,0.0006833343149652631
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,12.08402694224664,0.025724804888968597,0.0006617655865755026
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,12.262388814871054,0.025315508164999796,0.0006408749536521713
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,12.443383332867597,0.024912672525531407,0.0006206412523643674
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,12.62704935443814,0.02451619810336126,0.0006010439694432543
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,12.813426311336896,0.0241259864616807,0.0005820632227492003
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.002554217336094,0.023741940587022274,0.0005636797428376955
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.194473676816663,0.02336396493826374,0.0005458748576364173
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.389225893485674,0.022991965389369665,0.0005286304724659726
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.5868526792225,0.022625849175906643,0.0005119290509308753
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.78739646305551,0.022265524878761333,0.0004957535981267399
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.990900300271276,0.021910902416973552,0.00048008764472613747
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,14.19740788165821,0.02156189309225121,0.00046491523372167037
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,14.406963542886682,0.02121840953387913,0.00045022090314741274
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,14.619612274027562,0.02088036564904673,0.0004359896696378907
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,14.83539972921125,0.02054767660698206,0.00042220701394511776
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,15.05437223642927,0.020220258831845694,0.0004088588672268338
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,15.276576807480593,0.01989803004321668,0.0003959315996007536
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,15.502061148064689,0.019580909203306494,0.00038341200522813294
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,15.730873668023623,0.019268816470943934,0.0003712872881909203
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,15.96306349173525,0.018961673186249712,0.0003595450500221413
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,16.198680468659912,0.01865940186372051,0.00034817327791181646
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,16.437775184042728,0.018361926229089533,0.00033716033484252613
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,16.680398969773876,0.018069171168928422,0.0003264949467320341
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,16.926603915409167,0.017781062688114732,0.0003161661903186659
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,17.17644287935332,0.017497527895133216,0.00030616348244096503
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,17.429969500208262,0.0172184949954432,0.00029647656990810253
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,17.687238208288914,0.01694389332506807,0.0002870955210112863
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,17.94830423730904,0.016673653302624714,0.000278010714456128
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,18.213223636239473,0.016407706390086166,0.0002692128289832744
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,18.482053281341464,0.016145985078765947,0.0002606928341637326
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,18.754850888377533,0.01588842288303266,0.00025244198171007587
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,19.031675025002702,0.015634954370940857,0.0002444517981814026
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,19.312585123338486,0.015385515118692992,0.00023671407546753062
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,19.597641492732578,0.015140041674503418,0.00022922086190570027
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,19.886905332706757,0.014898471545298492,0.00022196445438606884
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,20.180438746096065,0.0146607431908192,0.00021493739090715152
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,20.47830475238178,0.014426796051570415,0.00020813244431360772
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,20.78056730122126,0.014196570505692611,0.00020154261412310136
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,21.08729128617742,0.013970007835732054,0.000195161118930415
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,21.398542558650988,0.013747050216070606,0.0001889813896431669
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,21.714387942018252,0.013527640707439939,0.00018299706310958612
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,22.034895245977594,0.013311723282434802,0.00017720197674811678
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,22.360133281107686,0.013099242784751006,0.0001715901615338513
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,22.69017187364068,0.012890144898668174,0.00016615583550866114
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,23.025081880453357,0.012684376137209536,0.0001608933979902107
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,23.36493520427959,0.012481883837077172,0.00015579742412228837
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,23.709804809147307,0.012282616181948619,0.00015086266027306607
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,24.059764736043384,0.0120865221640213,0.00014608401802137814
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,24.41489011880968,0.011893551556019075,0.00014145656861568376
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,24.77525720027373,0.011703654900071355,0.00013697553801996423
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,25.140943348617487,0.01151678350306867,0.00013263630225655466
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,25.512027073987767,0.011332889457938821,0.00012843438346586087
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,25.888588045351774,0.011151925607426144,0.00012436544475356696
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,26.270707107601456,0.010973845518439336,0.0001204252854625711
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,26.658466298910255,0.010798603471631595,0.00011660983693753395
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,27.05194886834621,0.010626154457167953,0.00011291515854759037
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,27.451239293744838,0.010456454194157373,0.00010933743431451132
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,27.856423299845964,0.010289459096586448,0.0001058729685003256
