D,scan,x,W,case,baseline_value,response_value,response_ratio,relative_to_visible,observable
5,z,1.075,0.1,III-a,1.184435248372128e-06,1.184435248372128e-06,1.0,0.0,O12^(2)
5,z,1.075,0.1,III-b,1.184435248372128e-06,1.1856309698503424e-06,1.0010095287858563,0.0010095287858562507,O12^(2)
5,z,1.1,0.1,vis,1.082054057836095e-06,1.082054057836095e-06,1.0,0.0,O12^(2)
5,z,1.1,0.1,I,1.082054057836095e-06,1.082054057836095e-06,1.0,0.0,O12^(2)
5,z,1.1,0.1,II,1.082054057836095e-06,9.430849408408869e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.1,0.1,III-a,1.082054057836095e-06,1.082054057836095e-06,1.0,0.0,O12^(2)
5,z,1.1,0.1,III-b,1.082054057836095e-06,1.0831464227496958e-06,1.0010095289654801,0.001009528965480122,O12^(2)
5,z,1.125,0.1,vis,9.818490413482876e-07,9.818490413482876e-07,1.0,0.0,O12^(2)
5,z,1.125,0.1,I,9.818490413482876e-07,9.818490413482876e-07,1.0,0.0,O12^(2)
5,z,1.125,0.1,II,9.818490413482876e-07,8.557493392949254e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.125,0.1,III-a,9.818490413482876e-07,9.818490413482876e-07,1.0,0.0,O12^(2)
5,z,1.125,0.1,III-b,9.818490413482876e-07,9.828402465608707e-07,1.0010095291341548,0.0010095291341547519,O12^(2)
5,z,1.15,0.1,vis,8.842949297675219e-07,8.842949297675219e-07,1.0,0.0,O12^(2)
5,z,1.15,0.1,I,8.842949297675219e-07,8.842949297675219e-07,1.0,0.0,O12^(2)
5,z,1.15,0.1,II,8.842949297675219e-07,7.707241846987511e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.15,0.1,III-a,8.842949297675219e-07,8.842949297675219e-07,1.0,0.0,O12^(2)
5,z,1.15,0.1,III-b,8.842949297675219e-07,8.851876514023944e-07,1.0010095292925711,0.001009529292571143,O12^(2)
5,z,1.175,0.1,vis,7.898664539526142e-07,7.898664539526142e-07,1.0,0.0,O12^(2)
5,z,1.175,0.1,I,7.898664539526142e-07,7.898664539526142e-07,1.0,0.0,O12^(2)
5,z,1.175,0.1,II,7.898664539526142e-07,6.884232378258299e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.175,0.1,III-a,7.898664539526142e-07,7.898664539526142e-07,1.0,0.0,O12^(2)
5,z,1.175,0.1,III-b,7.898664539526142e-07,7.906638473926049e-07,1.0010095294413384,0.0010095294413383638,O12^(2)
5,z,1.2,0.1,vis,6.990383447623834e-07,6.990383447623834e-07,1.0,0.0,O12^(2)
5,z,1.2,0.1,I,6.990383447623834e-07,6.990383447623834e-07,1.0,0.0,O12^(2)
5,z,1.2,0.1,II,6.990383447623834e-07,6.092602594496296e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.2,0.1,III-a,6.990383447623834e-07,6.990383447623834e-07,1.0,0.0,O12^(2)
5,z,1.2,0.1,III-b,6.990383447623834e-07,6.997440446497196e-07,1.0010095295810648,0.0010095295810648164,O12^(2)
5,z,1.225,0.1,vis,6.12285333055645e-07,6.12285333055645e-07,1.0,0.0,O12^(2)
5,z,1.225,0.1,I,6.12285333055645e-07,6.12285333055645e-07,1.0,0.0,O12^(2)
5,z,1.225,0.1,II,6.12285333055645e-07,5.336490103436157e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.225,0.1,III-a,6.12285333055645e-07,6.12285333055645e-07,1.0,0.0,O12^(2)
5,z,1.225,0.1,III-b,6.12285333055645e-07,6.129034532917623e-07,1.0010095297122872,0.0010095297122871827,O12^(2)
5,z,1.25,0.1,vis,5.300821496912174e-07,5.300821496912174e-07,1.0,0.0,O12^(2)
5,z,1.25,0.1,I,5.300821496912174e-07,5.300821496912174e-07,1.0,0.0,O12^(2)
5,z,1.25,0.1,II,5.300821496912174e-07,4.620032512812558e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.25,0.1,III-a,5.300821496912174e-07,5.300821496912174e-07,1.0,0.0,O12^(2)
5,z,1.25,0.1,III-b,5.300821496912174e-07,5.306172834366186e-07,1.0010095298355413,0.0010095298355412563,O12^(2)
5,z,1.275,0.1,vis,4.529035255279172e-07,4.529035255279172e-07,1.0,0.0,O12^(2)
5,z,1.275,0.1,I,4.529035255279172e-07,4.529035255279172e-07,1.0,0.0,O12^(2)
5,z,1.275,0.1,II,4.529035255279172e-07,3.947367430360159e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.275,0.1,III-a,4.529035255279172e-07,4.529035255279172e-07,1.0,0.0,O12^(2)
5,z,1.275,0.1,III-b,4.529035255279172e-07,4.533607452019867e-07,1.0010095299512993,0.001009529951299326,O12^(2)
5,z,1.3,0.1,vis,3.812241914245609e-07,3.812241914245609e-07,1.0,0.0,O12^(2)
5,z,1.3,0.1,I,3.812241914245609e-07,3.812241914245609e-07,1.0,0.0,O12^(2)
5,z,1.3,0.1,II,3.812241914245609e-07,3.32263246381362e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.3,0.1,III-a,3.812241914245609e-07,3.812241914245609e-07,1.0,0.0,O12^(2)
5,z,1.3,0.1,III-b,3.812241914245609e-07,3.8160904870541584e-07,1.0010095300600332,0.0010095300600332369,O12^(2)
5,z,1.325,0.1,vis,3.155188782399667e-07,3.155188782399667e-07,1.0,0.0,O12^(2)
5,z,1.325,0.1,I,3.155188782399667e-07,3.155188782399667e-07,1.0,0.0,O12^(2)
5,z,1.325,0.1,II,3.155188782399667e-07,2.7499652209076164e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.325,0.1,III-a,3.155188782399667e-07,3.155188782399667e-07,1.0,0.0,O12^(2)
5,z,1.325,0.1,III-b,3.155188782399667e-07,3.1583740406428065e-07,1.0010095301621593,0.0010095301621593222,O12^(2)
5,z,1.35,0.1,vis,2.562623168329507e-07,2.562623168329507e-07,1.0,0.0,O12^(2)
5,z,1.35,0.1,I,2.562623168329507e-07,2.562623168329507e-07,1.0,0.0,O12^(2)
5,z,1.35,0.1,II,2.562623168329507e-07,2.233503309376805e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.35,0.1,III-a,2.562623168329507e-07,2.562623168329507e-07,1.0,0.0,O12^(2)
5,z,1.35,0.1,III-b,2.562623168329507e-07,2.5652102139580253e-07,1.0010095302580928,0.0010095302580928056,O12^(2)
5,z,1.375,0.1,vis,2.0392923806233103e-07,2.0392923806233103e-07,1.0,0.0,O12^(2)
5,z,1.375,0.1,I,2.0392923806233103e-07,2.0392923806233103e-07,1.0,0.0,O12^(2)
5,z,1.375,0.1,II,2.0392923806233103e-07,1.7773843369558603e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.375,0.1,III-a,2.0392923806233103e-07,2.0392923806233103e-07,1.0,0.0,O12^(2)
5,z,1.375,0.1,III-b,2.0392923806233103e-07,2.0413511081704035e-07,1.0010095303482005,0.0010095303482005047,O12^(2)
5,z,1.4,0.1,vis,1.5899437278692442e-07,1.5899437278692442e-07,1.0,0.0,O12^(2)
5,z,1.4,0.1,I,1.5899437278692442e-07,1.5899437278692442e-07,1.0,0.0,O12^(2)
5,z,1.4,0.1,II,1.5899437278692442e-07,1.385745911379444e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.4,0.1,III-a,1.5899437278692442e-07,1.5899437278692442e-07,1.0,0.0,O12^(2)
5,z,1.4,0.1,III-b,1.5899437278692442e-07,1.5915488244490445e-07,1.0010095304328483,0.001009530432848349,O12^(2)
5,z,1.425,0.1,vis,1.2193245186554737e-07,1.2193245186554737e-07,1.0,0.0,O12^(2)
5,z,1.425,0.1,I,1.2193245186554737e-07,1.2193245186554737e-07,1.0,0.0,O12^(2)
5,z,1.425,0.1,II,1.2193245186554737e-07,1.0627256403822167e-07,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.425,0.1,III-a,1.2193245186554737e-07,1.2193245186554737e-07,1.0,0.0,O12^(2)
5,z,1.425,0.1,III-b,1.2193245186554737e-07,1.2205554639615242e-07,1.0010095305123594,0.0010095305123594134,O12^(2)
5,z,1.45,0.1,vis,9.321820615701771e-08,9.321820615701771e-08,1.0,0.0,O12^(2)
5,z,1.45,0.1,I,9.321820615701771e-08,9.321820615701771e-08,1.0,0.0,O12^(2)
5,z,1.45,0.1,II,9.321820615701771e-08,8.124611316988498e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.45,0.1,III-a,9.321820615701771e-08,9.321820615701771e-08,1.0,0.0,O12^(2)
5,z,1.45,0.1,III-b,9.321820615701771e-08,9.331231278740372e-08,1.001009530587056,0.0010095305870561067,O12^(2)
5,z,1.475,0.1,vis,7.332636652015206e-08,7.332636652015206e-08,1.0,0.0,O12^(2)
5,z,1.475,0.1,I,7.332636652015206e-08,7.332636652015206e-08,1.0,0.0,O12^(2)
5,z,1.475,0.1,II,7.332636652015206e-08,6.390899930640046e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.475,0.1,III-a,7.332636652015206e-08,7.332636652015206e-08,1.0,0.0,O12^(2)
5,z,1.475,0.1,III-b,7.332636652015206e-08,7.340039173513693e-08,1.001009530657223,0.00100953065722309,O12^(2)
5,z,1.5,0.1,vis,6.273166381376826e-08,6.273166381376826e-08,1.0,0.0,O12^(2)
5,z,1.5,0.1,I,6.273166381376826e-08,6.273166381376826e-08,1.0,0.0,O12^(2)
5,z,1.5,0.1,II,6.273166381376826e-08,5.4674983221235274e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.5,0.1,III-a,6.273166381376826e-08,6.273166381376826e-08,1.0,0.0,O12^(2)
5,z,1.5,0.1,III-b,6.273166381376826e-08,6.279499335570221e-08,1.0010095307231441,0.0010095307231441364,O12^(2)
5,z,1.525,0.1,vis,5.708151701959933e-08,5.708151701959933e-08,1.0,0.0,O12^(2)
5,z,1.525,0.1,I,5.708151701959933e-08,5.708151701959933e-08,1.0,0.0,O12^(2)
5,z,1.525,0.1,II,5.708151701959933e-08,4.9750489554276284e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.525,0.1,III-a,5.708151701959933e-08,5.708151701959933e-08,1.0,0.0,O12^(2)
5,z,1.525,0.1,III-b,5.708151701959933e-08,5.713914256828914e-08,1.0010095307850704,0.0010095307850703783,O12^(2)
5,z,1.55,0.1,vis,5.170704345471698e-08,5.170704345471698e-08,1.0,0.0,O12^(2)
5,z,1.55,0.1,I,5.170704345471698e-08,5.170704345471698e-08,1.0,0.0,O12^(2)
5,z,1.55,0.1,II,5.170704345471698e-08,4.5066264170819744e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.55,0.1,III-a,5.170704345471698e-08,5.170704345471698e-08,1.0,0.0,O12^(2)
5,z,1.55,0.1,III-b,5.170704345471698e-08,5.17592433098979e-08,1.0010095308432523,0.001009530843252282,O12^(2)
5,z,1.5750000000000002,0.1,vis,4.6608521480945294e-08,4.6608521480945294e-08,1.0,0.0,O12^(2)
5,z,1.5750000000000002,0.1,I,4.6608521480945294e-08,4.6608521480945294e-08,1.0,0.0,O12^(2)
5,z,1.5750000000000002,0.1,II,4.6608521480945294e-08,4.062254968244547e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.5750000000000002,0.1,III-a,4.6608521480945294e-08,4.6608521480945294e-08,1.0,0.0,O12^(2)
5,z,1.5750000000000002,0.1,III-b,4.6608521480945294e-08,4.665557422348623e-08,1.0010095308979103,0.001009530897910338,O12^(2)
5,z,1.6,0.1,vis,4.178622946010836e-08,4.178622946010836e-08,1.0,0.0,O12^(2)
5,z,1.6,0.1,I,4.178622946010836e-08,4.178622946010836e-08,1.0,0.0,O12^(2)
5,z,1.6,0.1,II,4.178622946010836e-08,3.641958870073326e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.6,0.1,III-a,4.178622946010836e-08,4.178622946010836e-08,1.0,0.0,O12^(2)
5,z,1.6,0.1,III-b,4.178622946010836e-08,4.182841395200146e-08,1.0010095309492657,0.0010095309492657023,O12^(2)
5,z,1.625,0.1,vis,3.724044575403016e-08,3.724044575403016e-08,1.0,0.0,O12^(2)
5,z,1.625,0.1,I,3.724044575403016e-08,3.724044575403016e-08,1.0,0.0,O12^(2)
5,z,1.625,0.1,II,3.724044575403016e-08,3.245762383726281e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.625,0.1,III-a,3.724044575403016e-08,3.724044575403016e-08,1.0,0.0,O12^(2)
5,z,1.625,0.1,III-b,3.724044575403016e-08,3.727804113838005e-08,1.0010095309975129,0.0010095309975128863,O12^(2)
5,z,1.65,0.1,vis,3.2971448724534746e-08,3.2971448724534746e-08,1.0,0.0,O12^(2)
5,z,1.65,0.1,I,3.2971448724534746e-08,3.2971448724534746e-08,1.0,0.0,O12^(2)
5,z,1.65,0.1,II,3.2971448724534746e-08,2.8736897703613902e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.65,0.1,III-a,3.2971448724534746e-08,3.2971448724534746e-08,1.0,0.0,O12^(2)
5,z,1.65,0.1,III-b,3.2971448724534746e-08,3.300473442554978e-08,1.0010095310428464,0.001009531042846401,O12^(2)
5,z,1.675,0.1,vis,2.8979516733446124e-08,2.8979516733446124e-08,1.0,0.0,O12^(2)
5,z,1.675,0.1,I,2.8979516733446124e-08,2.8979516733446124e-08,1.0,0.0,O12^(2)
5,z,1.675,0.1,II,2.8979516733446124e-08,2.5257652911366266e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.675,0.1,III-a,2.8979516733446124e-08,2.8979516733446124e-08,1.0,0.0,O12^(2)
5,z,1.675,0.1,III-b,2.8979516733446124e-08,2.9008772456429512e-08,1.001009531085438,0.001009531085438109,O12^(2)
5,z,1.7000000000000002,0.1,vis,2.5264928142588357e-08,2.5264928142588357e-08,1.0,0.0,O12^(2)
5,z,1.7000000000000002,0.1,I,2.5264928142588357e-08,2.5264928142588357e-08,1.0,0.0,O12^(2)
5,z,1.7000000000000002,0.1,II,2.5264928142588357e-08,2.202013207209968e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.7000000000000002,0.1,III-a,2.5264928142588357e-08,2.5264928142588357e-08,1.0,0.0,O12^(2)
5,z,1.7000000000000002,0.1,III-b,2.5264928142588357e-08,2.529043387393079e-08,1.0010095311254592,0.0010095311254592065,O12^(2)
5,z,1.725,0.1,vis,2.182796131378553e-08,2.182796131378553e-08,1.0,0.0,O12^(2)
5,z,1.725,0.1,I,2.182796131378553e-08,2.182796131378553e-08,1.0,0.0,O12^(2)
5,z,1.725,0.1,II,2.182796131378553e-08,1.902457779739394e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.725,0.1,III-a,2.182796131378553e-08,2.182796131378553e-08,1.0,0.0,O12^(2)
5,z,1.725,0.1,III-b,2.182796131378553e-08,2.1849997320957893e-08,1.0010095311630614,0.0010095311630613502,O12^(2)
5,z,1.75,0.1,vis,1.8668894608861638e-08,1.8668894608861638e-08,1.0,0.0,O12^(2)
5,z,1.75,0.1,I,1.8668894608861638e-08,1.8668894608861638e-08,1.0,0.0,O12^(2)
5,z,1.75,0.1,II,1.8668894608861638e-08,1.6271232698828772e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.75,0.1,III-a,1.8668894608861638e-08,1.8668894608861638e-08,1.0,0.0,O12^(2)
5,z,1.75,0.1,III-b,1.8668894608861638e-08,1.8687741440408844e-08,1.0010095311983955,0.0010095311983955302,O12^(2)
5,z,1.775,0.1,vis,1.5788006389640725e-08,1.5788006389640725e-08,1.0,0.0,O12^(2)
5,z,1.775,0.1,I,1.5788006389640725e-08,1.5788006389640725e-08,1.0,0.0,O12^(2)
5,z,1.775,0.1,II,1.5788006389640725e-08,1.3760339387983937e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.775,0.1,III-a,1.5788006389640725e-08,1.5788006389640725e-08,1.0,0.0,O12^(2)
5,z,1.775,0.1,III-b,1.5788006389640725e-08,1.5803944875175692e-08,1.0010095312315952,0.0010095312315951954,O12^(2)
5,z,1.8,0.1,vis,1.31855750179468e-08,1.31855750179468e-08,1.0,0.0,O12^(2)
5,z,1.8,0.1,I,1.31855750179468e-08,1.31855750179468e-08,1.0,0.0,O12^(2)
5,z,1.8,0.1,II,1.31855750179468e-08,1.1492140476439166e-08,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.8,0.1,III-a,1.31855750179468e-08,1.31855750179468e-08,1.0,0.0,O12^(2)
5,z,1.8,0.1,III-b,1.31855750179468e-08,1.3198886268145327e-08,1.0010095312627936,0.0010095312627935726,O12^(2)
5,z,1.8250000000000002,0.1,vis,1.0861878855603952e-08,1.0861878855603952e-08,1.0,0.0,O12^(2)
5,z,1.8250000000000002,0.1,I,1.0861878855603952e-08,1.0861878855603952e-08,1.0,0.0,O12^(2)
5,z,1.8250000000000002,0.1,II,1.0861878855603952e-08,9.466878575774263e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.8250000000000002,0.1,III-a,1.0861878855603952e-08,1.0861878855603952e-08,1.0,0.0,O12^(2)
5,z,1.8250000000000002,0.1,III-b,1.0861878855603952e-08,1.0872844262199774e-08,1.0010095312921083,0.0010095312921083455,O12^(2)
5,z,1.85,0.1,vis,8.817196264436205e-09,8.817196264436205e-09,1.0,0.0,O12^(2)
5,z,1.85,0.1,I,8.817196264436205e-09,8.817196264436205e-09,1.0,0.0,O12^(2)
5,z,1.85,0.1,II,8.817196264436205e-09,7.684796297568974e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.85,0.1,III-a,8.817196264436205e-09,8.817196264436205e-09,1.0,0.0,O12^(2)
5,z,1.85,0.1,III-b,8.817196264436205e-09,8.826097500216718e-09,1.0010095313196572,0.0010095313196571976,O12^(2)
5,z,1.875,0.1,vis,7.0518056062676105e-09,7.0518056062676105e-09,1.0,0.0,O12^(2)
5,z,1.875,0.1,I,7.0518056062676105e-09,7.0518056062676105e-09,1.0,0.0,O12^(2)
5,z,1.875,0.1,II,7.0518056062676105e-09,6.146136253403068e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.875,0.1,III-a,7.0518056062676105e-09,7.0518056062676105e-09,1.0,0.0,O12^(2)
5,z,1.875,0.1,III-b,7.0518056062676105e-09,7.058924625069819e-09,1.0010095313455438,0.0010095313455438237,O12^(2)
5,z,1.9,0.1,vis,5.565985242922173e-09,5.565985242922173e-09,1.0,0.0,O12^(2)
5,z,1.9,0.1,I,5.565985242922173e-09,5.565985242922173e-09,1.0,0.0,O12^(2)
5,z,1.9,0.1,II,5.565985242922173e-09,4.851141054856275e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.9,0.1,III-a,5.565985242922173e-09,5.565985242922173e-09,1.0,0.0,O12^(2)
5,z,1.9,0.1,III-b,5.565985242922173e-09,5.571604279629147e-09,1.001009531369872,0.0010095313698719188,O12^(2)
5,z,1.925,0.1,vis,4.3600135362239554e-09,4.3600135362239554e-09,1.0,0.0,O12^(2)
5,z,1.925,0.1,I,4.3600135362239554e-09,4.3600135362239554e-09,1.0,0.0,O12^(2)
5,z,1.925,0.1,II,4.3600135362239554e-09,3.8000533135083745e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.925,0.1,III-a,4.3600135362239554e-09,4.3600135362239554e-09,1.0,0.0,O12^(2)
5,z,1.925,0.1,III-b,4.3600135362239554e-09,4.3644151067615135e-09,1.0010095313927327,0.0010095313927327432,O12^(2)
5,z,1.9500000000000002,0.1,vis,3.434168847996982e-09,3.434168847996982e-09,1.0,0.0,O12^(2)
5,z,1.9500000000000002,0.1,I,3.434168847996982e-09,3.434168847996982e-09,1.0,0.0,O12^(2)
5,z,1.9500000000000002,0.1,II,3.434168847996982e-09,2.993115640939112e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.9500000000000002,0.1,III-a,3.434168847996982e-09,3.434168847996982e-09,1.0,0.0,O12^(2)
5,z,1.9500000000000002,0.1,III-b,3.434168847996982e-09,3.4376357493307638e-09,1.001009531414218,0.0010095314142180012,O12^(2)
5,z,1.975,0.1,vis,2.7887295400653185e-09,2.7887295400653185e-09,1.0,0.0,O12^(2)
5,z,1.975,0.1,I,2.7887295400653185e-09,2.7887295400653185e-09,1.0,0.0,O12^(2)
5,z,1.975,0.1,II,2.7887295400653185e-09,2.43057064872827e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,1.975,0.1,III-a,2.7887295400653185e-09,2.7887295400653185e-09,1.0,0.0,O12^(2)
5,z,1.975,0.1,III-b,2.7887295400653185e-09,2.7915448501980774e-09,1.0010095314344083,0.001009531434408295,O12^(2)
5,z,2.0,0.1,vis,2.4239739742529867e-09,2.4239739742529867e-09,1.0,0.0,O12^(2)
5,z,2.0,0.1,I,2.4239739742529867e-09,2.4239739742529867e-09,1.0,0.0,O12^(2)
5,z,2.0,0.1,II,2.4239739742529867e-09,2.112660948455593e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.0,0.1,III-a,2.4239739742529867e-09,2.4239739742529867e-09,1.0,0.0,O12^(2)
5,z,2.0,0.1,III-b,2.4239739742529867e-09,2.4264210522221797e-09,1.0010095314533842,0.001009531453384227,O12^(2)
5,z,2.0250000000000004,0.1,vis,2.2050443596983476e-09,2.2050443596983476e-09,1.0,0.0,O12^(2)
5,z,2.0250000000000004,0.1,I,2.2050443596983476e-09,2.2050443596983476e-09,1.0,0.0,O12^(2)
5,z,2.0250000000000004,0.1,II,2.2050443596983476e-09,1.9218486492960853e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.0250000000000004,0.1,III-a,2.2050443596983476e-09,2.2050443596983476e-09,1.0,0.0,O12^(2)
5,z,2.0250000000000004,0.1,III-b,2.2050443596983476e-09,2.2072704213748926e-09,1.001009531471217,0.0010095314712170733,O12^(2)
5,z,2.05,0.1,vis,1.9968973467036447e-09,1.9968973467036447e-09,1.0,0.0,O12^(2)
5,z,2.05,0.1,I,1.9968973467036447e-09,1.9968973467036447e-09,1.0,0.0,O12^(2)
5,z,2.05,0.1,II,1.9968973467036447e-09,1.7404341330667572e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.05,0.1,III-a,1.9968973467036447e-09,1.9968973467036447e-09,1.0,0.0,O12^(2)
5,z,2.05,0.1,III-b,1.9968973467036447e-09,1.9989132774534014e-09,1.0010095314879779,0.0010095314879778883,O12^(2)
5,z,2.075,0.1,vis,1.799532958838704e-09,1.799532958838704e-09,1.0,0.0,O12^(2)
5,z,2.075,0.1,I,1.799532958838704e-09,1.799532958838704e-09,1.0,0.0,O12^(2)
5,z,2.075,0.1,II,1.799532958838704e-09,1.5684174203103416e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.075,0.1,III-a,1.799532958838704e-09,1.799532958838704e-09,1.0,0.0,O12^(2)
5,z,2.075,0.1,III-b,1.799532958838704e-09,1.8013496440526513e-09,1.0010095315037295,0.0010095315037295105,O12^(2)
5,z,2.1,0.1,vis,1.612951219673376e-09,1.612951219673376e-09,1.0,0.0,O12^(2)
5,z,2.1,0.1,I,1.612951219673376e-09,1.612951219673376e-09,1.0,0.0,O12^(2)
5,z,2.1,0.1,II,1.612951219673376e-09,1.4057985315695931e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.1,0.1,III-a,1.612951219673376e-09,1.612951219673376e-09,1.0,0.0,O12^(2)
5,z,2.1,0.1,III-b,1.612951219673376e-09,1.6145795447674952e-09,1.0010095315185348,0.0010095315185347786,O12^(2)
5,z,2.125,0.1,vis,1.437152152777497e-09,1.437152152777497e-09,1.0,0.0,O12^(2)
5,z,2.125,0.1,I,1.437152152777497e-09,1.437152152777497e-09,1.0,0.0,O12^(2)
5,z,2.125,0.1,II,1.437152152777497e-09,1.2525774873872545e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.125,0.1,III-a,1.437152152777497e-09,1.437152152777497e-09,1.0,0.0,O12^(2)
5,z,2.125,0.1,III-b,1.437152152777497e-09,1.438603003192653e-09,1.0010095315324492,0.0010095315324492038,O12^(2)
5,z,2.1500000000000004,0.1,vis,1.2721357817209051e-09,1.2721357817209051e-09,1.0,0.0,O12^(2)
5,z,2.1500000000000004,0.1,I,1.2721357817209051e-09,1.2721357817209051e-09,1.0,0.0,O12^(2)
5,z,2.1500000000000004,0.1,II,1.2721357817209051e-09,1.1087543083060694e-09,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.1500000000000004,0.1,III-a,1.2721357817209051e-09,1.2721357817209051e-09,1.0,0.0,O12^(2)
5,z,2.1500000000000004,0.1,III-b,1.2721357817209051e-09,1.273420042922747e-09,1.0010095315455279,0.001009531545527853,O12^(2)
5,z,2.175,0.1,vis,1.1179021300734483e-09,1.1179021300734483e-09,1.0,0.0,O12^(2)
5,z,2.175,0.1,I,1.1179021300734483e-09,1.1179021300734483e-09,1.0,0.0,O12^(2)
5,z,2.175,0.1,II,1.1179021300734483e-09,9.7432901486879e-10,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.175,0.1,III-a,1.1179021300734483e-09,1.1179021300734483e-09,1.0,0.0,O12^(2)
5,z,2.175,0.1,III-b,1.1179021300734483e-09,1.1190306875523113e-09,1.0010095315578198,0.0010095315578197983,O12^(2)
5,z,2.2,0.1,vis,9.74451221404956e-10,9.74451221404956e-10,1.0,0.0,O12^(2)
5,z,2.2,0.1,I,9.74451221404956e-10,9.74451221404956e-10,1.0,0.0,O12^(2)
5,z,2.2,0.1,II,9.74451221404956e-10,8.493016276181534e-10,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.2,0.1,III-a,9.74451221404956e-10,9.74451221404956e-10,1.0,0.0,O12^(2)
5,z,2.2,0.1,III-b,9.74451221404956e-10,9.754349606757792e-10,1.001009531569374,0.0010095315693738893,O12^(2)
5,z,2.225,0.1,vis,8.417830792852763e-10,8.417830792852763e-10,1.0,0.0,O12^(2)
5,z,2.225,0.1,I,8.417830792852763e-10,8.417830792852763e-10,1.0,0.0,O12^(2)
5,z,2.225,0.1,II,8.417830792852763e-10,7.336721670969113e-10,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.225,0.1,III-a,8.417830792852763e-10,8.417830792852763e-10,1.0,0.0,O12^(2)
5,z,2.225,0.1,III-b,8.417830792852763e-10,8.426328858875209e-10,1.0010095315802334,0.0010095315802334248,O12^(2)
5,z,2.25,0.1,vis,7.198977272842469e-10,7.198977272842469e-10,1.0,0.0,O12^(2)
5,z,2.25,0.1,I,7.198977272842469e-10,7.198977272842469e-10,1.0,0.0,O12^(2)
5,z,2.25,0.1,II,7.198977272842469e-10,6.274406538478076e-10,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.25,0.1,III-a,7.198977272842469e-10,7.198977272842469e-10,1.0,0.0,O12^(2)
5,z,2.25,0.1,III-b,7.198977272842469e-10,7.206244867818272e-10,1.0010095315904413,0.0010095315904412594,O12^(2)
5,z,2.2750000000000004,0.1,vis,6.087951889717057e-10,6.087951889717057e-10,1.0,0.0,O12^(2)
5,z,2.2750000000000004,0.1,I,6.087951889717057e-10,6.087951889717057e-10,1.0,0.0,O12^(2)
5,z,2.2750000000000004,0.1,II,6.087951889717057e-10,5.306071084135861e-10,0.871569154989243,-0.12843084501075697,O12^(2)
5,z,2.2750000000000004,0.1,III-a,6.087951889717057e-10,6.087951889717057e-10,1.0,0.0,O12^(2)
5,z,2.2750000000000004,0.1,III-b,6.087951889717057e-10,6.094097869529224e-10,1.0010095316000358,0.0010095316000358068,O12^(2)
