point_key,delta2,alpha_dm,mu_X,mu_c,w0,success,message,residual_inf,temperature,mu,source,vev,rho,rho_d,epsilon,p_bar,Omega_ren,minus_p_bar,psi_abs,psi_sq,mu_minus_mu_c,accepted
d0.18_a1.6_nu1.5,0.18,1.6,1.5,2.5198261577929153,0.08,True,,2.4424906541753444e-15,0.039813427046393776,2.523320325685875,6.700369425960417e-17,0.15016893575270324,1.3425553843084035,1.2688154735103243,4.124800840976604,1.3630491278809131,-1.4162747987196558,-1.3630491278809131,0.15016893575270324,0.022550709265099514,0.003494167892959865,True
d0.20_a0.0_nu0.0,0.2,0.0,0.0,3.4359301369086217,0.02,True,,4.440892098500626e-16,0.06774738280854216,3.436395486999008,4.754226526348937e-17,0.04492838244698944,1.3746309961831877,0.0,3.8452507639376563,1.2711332376384235,-1.3041943478977038,-1.2711332376384235,0.04492838244698944,0.002018559549302949,0.00046535009038617403,True
d0.20_a0.0_nu0.0,0.2,0.0,0.0,3.4359301369086217,0.04,True,,8.881784197001252e-16,0.06775568950026217,3.4366116641343423,0.0,0.08986773550737631,1.3749359760344564,0.0,3.846282901941777,1.2714783226301734,-1.3045596634820416,-1.2714783226301734,0.08986773550737631,0.008076209885223746,0.0006815272257205685,True
d0.20_a0.0_nu0.0,0.2,0.0,0.0,3.4359301369086217,0.06,True,,7.771561172376096e-16,0.06776953055929902,3.436972005985973,-3.491130995403324e-17,0.13482902698655275,1.375444375855368,0.0,3.8480036950231806,1.2720536544120478,-1.3051686392672135,-1.2720536544120478,0.13482902698655275,0.01817886651814057,0.001041869077351265,True
d0.20_a0.0_nu0.0,0.2,0.0,0.0,3.4359301369086217,0.08,True,,7.771561172376096e-16,0.06778890758748127,3.4374765426207734,1.734723475976807e-18,0.1798232369578152,1.3761563865821047,0.0,3.8504139247779676,1.2728594966374658,-1.306021641219199,-1.2728594966374658,0.1798232369578152,0.03233639654998656,0.0015464057121516994,True
d0.20_a0.0_nu0.5,0.2,0.0,0.5,3.422670053971771,0.02,True,,1.1435297153639112e-14,0.06437433630348684,3.4231229741315707,5.843849709696869e-16,0.04416013231211961,1.369321282755751,0.2000038645739863,3.876814149958591,1.2815123372001835,-1.3150188083184324,-1.2815123372001835,0.04416013231211961,0.0019501172858239107,0.0004529201597995858,True
d0.20_a0.0_nu0.5,0.2,0.0,0.5,3.422670053971771,0.04,True,,3.4416913763379853e-15,0.0643824326909986,3.4233398339259495,9.942133921692076e-17,0.08833123838867571,1.3696244144222742,0.20001546955647848,3.877842026166036,1.2818558285989639,-1.3153822791460388,-1.2818558285989639,0.08833123838867571,0.007802407675277057,0.0006697799541783844,True
d0.20_a0.0_nu0.5,0.2,0.0,0.5,3.422670053971771,0.06,True,,4.440892098500626e-16,0.06439592983670454,3.423701269497444,-1.1492543028346347e-17,0.13252429492436618,1.370129708215746,0.20003480663845033,3.879555649863505,1.2824284826547228,-1.315988135042281,-1.2824284826547228,0.13252429492436618,0.017562688745200387,0.0010312155256726463,True
d0.20_a0.0_nu0.5,0.2,0.0,0.5,3.422670053971771,0.08,True,,8.881784197001252e-16,0.0644148222591559,3.4242073598639204,-1.8496489062602706e-16,0.17675028296299922,1.3708373869855817,0.2000618808525288,3.8819558757513732,1.283230586701393,-1.3168367991508585,-1.283230586701393,0.17675028296299922,0.031240662527500292,0.0015373058921492877,True
d0.20_a0.0_nu1.0,0.2,0.0,1.0,3.381170130327887,0.02,True,,1.9984014443252818e-15,0.05445722686937299,3.3815854892078723,-6.217899459204368e-17,0.04174819650812228,1.3527040666965775,0.40000799644678003,3.9696132199524072,1.3120280223038208,-1.346844067363387,-1.3120280223038208,0.04174819650812228,0.0017429119116807936,0.0004153588799851171,True
d0.20_a0.0_nu1.0,0.2,0.0,1.0,3.381170130327887,0.04,True,,1.5543122344752192e-15,0.05446468965518067,3.381804416382394,1.5395670849294163e-17,0.08350738682171792,1.353001291217428,0.4000319884096991,3.97062776423536,1.3123665486009486,-1.3472017039860464,-1.3123665486009486,0.08350738682171792,0.006973483653792027,0.0006342860545069939,True
d0.20_a0.0_nu1.0,0.2,0.0,1.0,3.381170130327887,0.06,True,,1.1102230246251565e-15,0.05447712249448801,3.382169360234091,-1.5612511283791264e-17,0.12528856495488694,1.3534968276674184,0.40007198398879185,3.9723192596757144,1.312930956364653,-1.3477980796586517,-1.312930956364653,0.12528856495488694,0.015697224508454923,0.0009992299062040466,True
d0.20_a0.0_nu1.0,0.2,0.0,1.0,3.381170130327887,0.08,True,,9.992007221626409e-16,0.05449452889171411,3.3826803373963665,-2.955535122195485e-16,0.167102734151149,1.3541908117373087,0.40012797439383274,3.9746884659325588,1.3137215023452882,-1.348633363661984,-1.3137215023452882,0.167102734151149,0.027923323760789584,0.0015102070684793745,True
d0.20_a0.0_nu1.5,0.2,0.0,1.5,3.3051760801222656,0.02,True,,4.389821839367869e-13,0.038724912053894146,3.3055276002086487,4.1473926072968514e-13,0.03728829094895497,1.3222767160576097,0.6000127758056686,4.116825826407876,1.360437572833689,-1.3973313157811595,-1.360437572833689,0.03728829094895497,0.0013904166418939174,0.0003515200863830614,True
d0.20_a0.0_nu1.5,0.2,0.0,1.5,3.3051760801222656,0.04,True,,1.9984014443252818e-15,0.038731259826830323,3.305750416005212,-1.7997756063259374e-17,0.07458763803362341,1.3225629505473768,0.6000511248836279,4.1178165767678365,1.3607672858679507,-1.397678817195172,-1.3607672858679507,0.07458763803362341,0.005563315747434825,0.0005743358829461975,True
d0.20_a0.0_nu1.5,0.2,0.0,1.5,3.3051760801222656,0.06,True,,1.7763568394002505e-15,0.03874183688648306,3.306121825904966,-1.6046192152785466e-16,0.1119090978637265,1.3230401516858687,0.6001150469001616,4.119468394513206,1.3613169976806603,-1.3982582381726025,-1.3613169976806603,0.1119090978637265,0.012523646184673116,0.0009457457827002358,True
d0.20_a0.0_nu1.5,0.2,0.0,1.5,3.3051760801222656,0.08,True,,8.881784197001252e-16,0.03875664743167534,3.3066418470590104,-7.199102425303749e-16,0.1492637397875764,1.3237084631188325,0.6002045301201162,4.121782039262143,1.3620869642172693,-1.3990697510711736,-1.3620869642172693,0.1492637397875764,0.02227966401537332,0.0014657669367448278,True
d0.20_a0.0_nu2.0,0.2,0.0,2.0,3.178508789130738,0.02,True,,3.552713678800501e-15,0.019031669826709004,3.1787669275021155,2.595308950387176e-16,0.029627066465800617,1.271565180355557,0.8000190695209786,4.301097112637763,1.4210347715643366,-1.4605298761079721,-1.4210347715643366,0.029627066465800617,0.0008777630673689674,0.0002581383713775587,True
d0.20_a0.0_nu2.0,0.2,0.0,2.0,3.178508789130738,0.04,True,,1.1102230246251565e-15,0.01903632033881871,3.178996400182629,-7.209944447028604e-18,0.059265468719583894,1.2718322863532376,0.8000763125315056,4.302050130092539,1.4213506393480202,-1.460861483179087,-1.4213506393480202,0.059265468719583894,0.003512395782551977,0.0004876110518909904,True
d0.20_a0.0_nu2.0,0.2,0.0,2.0,3.178508789130738,0.06,True,,3.9968028886505635e-15,0.019044065673439164,3.1793789360549516,-6.82505267579625e-16,0.08892653411752859,1.2722776137422223,0.8001717203726298,4.30363909512198,1.4218772868207452,-1.4614143851978751,-1.4218772868207452,0.08892653411752859,0.007907928470155975,0.0008701469242136106,True
d0.20_a0.0_nu2.0,0.2,0.0,2.0,3.178508789130738,0.08,True,,7.105427357601002e-15,0.01905491092131567,3.1799145577124945,-9.030319894631766e-16,0.11862160985134063,1.2729013336612875,0.8003052876979153,4.305864781349555,1.422614973112104,-1.4621888118178794,-1.422614973112104,0.11862160985134063,0.014071086323723671,0.0014057685817565613,True
d0.20_a0.4_nu0.0,0.2,0.4,0.0,3.390697182941388,0.02,True,,4.440892098500626e-16,0.07429900823093526,3.3911871237811693,1.1221492485224971e-17,0.04635680014496147,1.3565505632515291,0.2713195476598811,3.7839542893034377,1.250976971919954,-1.2831969504078682,-1.250976971919954,0.04635680014496147,0.0021489529196799,0.0004899408397811555,True
d0.20_a0.4_nu0.0,0.2,0.4,0.0,3.390697182941388,0.04,True,,4.440892098500626e-16,0.0743122975027315,3.391412574838659,-1.745565497701662e-17,0.09272610041553826,1.3568679416010025,0.27141133390174893,3.784983994108188,1.2513214785221862,-1.2836329412448206,-1.2513214785221862,0.09272610041553826,0.008598129698272484,0.0007153918972711004,True
d0.20_a0.4_nu0.0,0.2,0.4,0.0,3.390697182941388,0.06,True,,2.220446049250313e-16,0.07433444063770302,3.391788346439242,-4.412702842016003e-17,0.13912040325350516,1.3573970290752437,0.2715643541617353,3.786700720411318,1.2518958430619023,-1.2843597695295714,-1.2518958430619023,0.13912040325350516,0.019354486601417892,0.0010911634978540974,True
d0.20_a0.4_nu0.0,0.2,0.4,0.0,3.390697182941388,0.08,True,,6.661338147750939e-16,0.0743654269001712,3.3923144821820403,-1.5287250632045613e-16,0.18555221133285618,1.3581380262446812,0.27177867626997615,3.7891053260154877,1.2527003557133867,-1.2853777268777695,-1.2527003557133867,0.18555221133285618,0.03442962313051292,0.0016172992406522368,True
d0.20_a0.4_nu0.5,0.2,0.4,0.5,3.349076578524302,0.02,True,,3.774758283725532e-15,0.06074137426551078,3.349515358263492,-9.547484330907352e-16,0.04330455994689515,1.3798798852621459,0.4679883992721761,3.9108398955813755,1.292701100859631,-1.3267324826220888,-1.292701100859631,0.04330455994689515,0.0018752849121942358,0.00043877973919004276,True
d0.20_a0.4_nu0.5,0.2,0.4,0.5,3.349076578524302,0.04,True,,1.4455103780619538e-13,0.060757791595515656,3.349750118396705,4.438832114372904e-15,0.08662285143979655,1.3801951289478016,0.46808873104876464,3.9118739165423904,1.2930461369951445,-1.3272317090350692,-1.2930461369951445,0.08662285143979655,0.007503518391561063,0.0006735398724031505,True
d0.20_a0.4_nu0.5,0.2,0.4,0.5,3.349076578524302,0.06,True,,1.1102230246251565e-15,0.06078514248303922,3.350141421776432,4.358492733391728e-17,0.12996860029879098,1.380720656514897,0.4682559916588042,3.913597901197136,1.2936214058254336,-1.3280638720694213,-1.2936214058254336,0.12996860029879098,0.016891837063626892,0.0010648432521298545,True
d0.20_a0.4_nu0.5,0.2,0.4,0.5,3.349076578524302,0.08,True,,6.661338147750939e-16,0.060823415805263056,3.350689290625153,-2.0144476364780672e-16,0.1733555401285291,1.381456708793937,0.46849026429061835,3.9160127216809997,1.2944272019312848,-1.3292294026025278,-1.2944272019312848,0.1733555401285291,0.030052143293254067,0.0016127121008508993,True
d0.20_a0.4_nu1.0,0.2,0.4,1.0,3.2741571547591874,0.02,True,,2.0976547322054673e-14,0.04179110690812062,3.274521671215775,2.0976547322054673e-14,0.03823510680362208,1.3898784773519448,0.6619911978875872,4.088186447835142,1.3510195845537964,-1.3875732133936474,-1.3510195845537964,0.03823510680362208,0.0014619233922843877,0.00036451645658752696,True
d0.20_a0.4_nu1.0,0.2,0.4,1.0,3.2741571547591874,0.04,True,,1.9539925233402755e-14,0.04181038656305775,3.2747701700636047,5.165139149720943e-16,0.07648596632528182,1.3901873607897786,0.6620994916865897,4.089218736361545,1.351362813884407,-1.3881272617793652,-1.351362813884407,0.07648596632528182,0.005850103044712144,0.0006130153044172637,True
d0.20_a0.4_nu1.0,0.2,0.4,1.0,3.2741571547591874,0.06,True,,8.881784197001252e-16,0.04184249924547643,3.2751843936561222,-3.7947076036992655e-18,0.11476832529459388,1.390702367865094,0.6622800508418453,4.090939903043363,1.3519350933220267,-1.3890510157257046,-1.3519350933220267,0.11476832529459388,0.013171768490925717,0.00102723889693479,True
d0.20_a0.4_nu1.0,0.2,0.4,1.0,3.2741571547591874,0.08,True,,1.1102230246251565e-15,0.0418874264012643,3.2757643442403075,-4.824699667560495e-16,0.1530979216751304,1.3914236947606382,0.6625329386981491,4.093350869939059,1.352736734879727,-1.3903446579070882,-1.352736734879727,0.1530979216751304,0.02343897362124436,0.0016071894811200416,True
d0.20_a0.4_nu1.5,0.2,0.4,1.5,3.150501988119981,0.02,True,,4.884981308350689e-15,0.019820195966444337,3.1507693455929715,5.566022902997458e-16,0.030012840406666734,1.3803705013523382,0.8520931638855588,4.293796697243124,1.4186339085345026,-1.4581060738887457,-1.4186339085345026,0.030012840406666734,0.0009007705892760474,0.0002673574729903372,True
d0.20_a0.4_nu1.5,0.2,0.4,1.5,3.150501988119981,0.04,True,,2.220446049250313e-15,0.019842053227257402,3.1510416093886198,-2.3180242447740085e-16,0.06004643536139057,1.3806678002103865,0.8522098405159476,4.294824364770648,1.4189740522524517,-1.4587033805110343,-1.4189740522524517,0.06004643536139057,0.003605574399609656,0.0005396212686386015,True
d0.20_a0.4_nu1.5,0.2,0.4,1.5,3.150501988119981,0.06,True,,1.5126897130735006e-13,0.01987844491824762,3.1514953993666497,-1.5126897130735006e-13,0.09012150812324521,1.3811635000260454,0.8524043653453891,4.296537870139218,1.4195412028411738,-1.459699047023999,-1.4195412028411738,0.09012150812324521,0.008121886226408153,0.0009934112466685185,True
d0.20_a0.4_nu1.5,0.2,0.4,1.5,3.150501988119981,0.08,True,,6.217248937900877e-15,0.019929317683971434,3.152130729951797,-9.492190020110591e-16,0.12025872417745645,1.3818579013288232,0.8526768347513675,4.2989382844889406,1.4203357208152738,-1.4610933188974367,-1.4203357208152738,0.12025872417745645,0.014462160740789548,0.0016287418318157165,True
d0.20_a0.4_nu2.0,0.2,0.4,2.0,2.9295956695555776,0.002,True,,2.1249668691325496e-13,0.0015794399145049858,2.9296362008825927,2.7806380651805226e-15,0.0013610795370874878,1.3318549648433944,1.034371235135493,4.46408561791668,1.474633984897082,-1.5164312853491175,-1.474633984897082,0.0013610795370874878,1.85253750627829e-06,4.053132701509199e-05,True
d0.20_a0.4_nu2.0,0.2,0.4,2.0,2.9295956695555776,0.005,True,,1.5543122344752192e-15,0.0015798406241199438,2.929642078533088,8.649900457360915e-18,0.0034028557250006296,1.3318598802388366,1.0343735015400344,4.464103965468894,1.4746400257390633,-1.5164422168660652,-1.4746400257390633,0.0034028557250006296,1.1579427085169561e-05,4.6408977510292715e-05,True
d0.20_a0.4_nu2.0,0.2,0.4,2.0,2.9295956695555776,0.01,True,,3.9968028886505635e-15,0.0015812679207187787,2.9296630984087733,7.186227524505484e-17,0.006806827600724283,1.331877497854308,1.0343816376711599,4.464169529574974,1.4746616113034179,-1.516481502198296,-1.4746616113034179,0.006806827600724283,4.6332901985981907e-05,6.742885319566128e-05,True
d0.20_a0.4_nu2.0,0.2,0.4,2.0,2.9295956695555776,0.015,True,,1.3322676295501878e-15,0.0015836456608149673,2.9296981235426593,-8.402566836762659e-19,0.010213030361810184,1.3319068268265615,1.034395172526236,4.464278794894199,1.474697585258582,-1.5165468205935193,-1.474697585258582,0.010213030361810184,0.00010430598917125666,0.00010245398708175202,True
d0.20_a0.4_nu2.0,0.2,0.4,2.0,2.9295956695555776,0.02,True,,5.284661597215745e-14,0.0015869698342946964,2.9297471663751824,-2.5329673254692597e-16,0.013622571012159213,1.331947929381945,1.0344141500391093,4.464431791401694,1.4747479564148307,-1.5166384060883473,-1.4747479564148307,0.013622571012159213,0.00018557444098132048,0.00015149681960480166,True
d0.20_a0.4_nu2.0,0.2,0.4,2.0,2.9295956695555776,0.03,True,,1.5543122344752192e-15,0.001596442213872567,2.929887284521428,3.2146594414195206e-17,0.020456058457333105,1.3320653449850541,1.0344683430573705,4.464868999541977,1.4748919001831382,-1.5168997452580886,-1.4748919001831382,0.020456058457333105,0.00041845032760982925,0.0002916149658505063,True
d0.20_a0.4_nu2.0,0.2,0.4,2.0,2.9295956695555776,0.04,True,,1.2145839889399213e-13,0.0016096408545854077,2.9300834602005192,1.0038085813957043e-15,0.027315950183846652,1.3322298152826615,1.0345442457435707,4.465481295235804,1.4750934894045713,-1.5172654149644234,-1.4750934894045713,0.027315950183846652,0.0007461611344463919,0.0004877906449416436,True
d0.20_a0.8_nu0.0,0.2,0.8,0.0,3.2384257911635546,0.02,True,,4.440892098500626e-16,0.09571775879516457,3.2389851285615476,-3.8977068100853884e-17,0.050557469015273256,1.295680873575116,0.5182917206297293,3.5835552763119267,1.1850803743081997,-1.2145482202574462,-1.1850803743081997,0.050557469015273256,0.0025560576732303153,0.000559337397993076,True
d0.20_a0.8_nu0.0,0.2,0.8,0.0,3.2384257911635546,0.04,True,,1.1102230246251565e-16,0.09574644638923929,3.239234122650441,1.3010426069826053e-18,0.1011316588201371,1.2960409966089474,0.5184938971658886,3.5845683884435857,1.1854200627840328,-1.215204497293528,-1.1854200627840328,0.1011316588201371,0.010227612415712614,0.0008083314868865266,True
d0.20_a0.8_nu0.0,0.2,0.8,0.0,3.2384257911635546,0.06,True,,1.5543122344752192e-15,0.09579423393003005,3.2396491179687317,-7.37257477290143e-18,0.1517392903276522,1.2966413985150964,0.518830982539971,3.586257538244354,1.1859864246471261,-1.2162985479185098,-1.1859864246471261,0.1517392903276522,0.02302481222913953,0.0012233268051771162,True
d0.20_a0.8_nu0.0,0.2,0.8,0.0,3.2384257911635546,0.08,True,,1.2212453270876722e-15,0.095861083937488,3.240230113375148,-5.442694905877232e-17,0.20239707074838587,1.297482295628954,0.5193031318590624,3.5886236660671784,1.1867797813047218,-1.2178304939272087,-1.1867797813047218,0.20239707074838587,0.040964574247527114,0.0018043222115933233,True
d0.20_a0.8_nu0.5,0.2,0.8,0.5,3.194695701896981,0.02,True,,7.771561172376096e-16,0.06928009303142148,3.1951646418725117,-1.1600963245594897e-17,0.04526924172696799,1.358148863461269,0.7112797921008938,3.8309976201562677,1.2664460428122766,-1.299451165440026,-1.2664460428122766,0.04526924172696799,0.0020493042465346595,0.00046893997553087985,True
d0.20_a0.8_nu0.5,0.2,0.8,0.5,3.194695701896981,0.04,True,,6.661338147750939e-16,0.06931656836849906,3.1954355363052436,1.6263032587282567e-17,0.0905584680144982,1.358506353257283,0.7114835511259644,3.8320366982943597,1.2667926065851134,-1.3002533986804516,-1.2667926065851134,0.0905584680144982,0.008200836129132893,0.0007398344082627517,True
d0.20_a0.8_nu0.5,0.2,0.8,0.5,3.194695701896981,0.06,True,,5.551115123125783e-16,0.06937732709381947,3.1958870016393375,-1.1709383462843448e-17,0.135887656442721,1.359102382135535,0.7118232924509671,3.833769167939863,1.267370441833009,-1.3015907174969152,-1.267370441833009,0.135887656442721,0.018465455173494974,0.0011912997423566551,True
d0.20_a0.8_nu0.5,0.2,0.8,0.5,3.194695701896981,0.08,True,,4.440892098500626e-16,0.06946231176709941,3.196519045985666,-5.811323644522304e-17,0.18127675576911867,1.3599372333534478,0.7122992095399118,3.8361961031059764,1.2681799143938406,-1.303463346121095,-1.2681799143938406,0.18127675576911867,0.0328612621821767,0.0018233440886850083,True
d0.20_a0.8_nu1.0,0.2,0.8,1.0,3.1110194493591234,0.02,True,,1.208087449522388e-13,0.0388852337619139,3.1113789978084827,1.208087449522388e-13,0.037337529952266704,1.404627474773943,0.897871604119966,4.115471332743255,1.3599918338013595,-1.3970518255722224,-1.3599918338013595,0.037337529952266704,0.0013940911429364132,0.00035954844935925934,True
d0.20_a0.8_nu1.0,0.2,0.8,1.0,3.1110194493591234,0.04,True,,8.459899447643693e-14,0.03892975941183156,3.1116849072664503,1.3232687515185582e-15,0.0747016375939587,1.4049775989325126,0.8980735304858465,4.116542107727582,1.3603469080735522,-1.3979819047524757,-1.3603469080735522,0.0747016375939587,0.005580334659219144,0.0006654579073268607,True
d0.20_a0.8_nu1.0,0.2,0.8,1.0,3.1110194493591234,0.06,True,,3.3306690738754696e-16,0.03900390400052712,3.112194706455174,6.03900610074426e-17,0.11211886585674126,1.4055614195454114,0.898410265577196,4.118327504646913,1.3609389604262105,-1.399532326975887,-1.3609389604262105,0.11211886585674126,0.01257064008100194,0.001175257096050597,True
d0.20_a0.8_nu1.0,0.2,0.8,1.0,3.1110194493591234,0.08,True,,1.5543122344752192e-15,0.039107561254802296,3.1129083796239785,-3.5778671692021646e-16,0.1496156628811044,1.4063793121193575,0.8988820616471391,4.120828767812782,1.3617684132668728,-1.4017032937363119,-1.3617684132668728,0.1496156628811044,0.022384846579352278,0.0018889302648550377,True
d0.20_a0.8_nu1.5,0.2,0.8,1.5,2.956061161678014,0.02,True,,1.1213252548714081e-13,0.009874855178539114,2.95629892972431,-2.75780104048301e-14,0.02406759536767769,1.422581724550084,1.0730529044855956,4.386997553577203,1.4492831479474262,-1.4902041778522905,-1.4492831479474262,0.02406759536767769,0.0005792491467822606,0.00023776804629571657,True
d0.20_a0.8_nu1.5,0.2,0.8,1.5,2.956061161678014,0.04,True,,8.415490526658687e-14,0.009927282561038779,2.956681339924741,7.730686750473392e-15,0.048188912400497975,1.4229213343517986,1.0732494413059466,4.388137733003532,1.4496590455901242,-1.4912363423419024,-1.4496590455901242,0.048188912400497975,0.0023221712783428675,0.0006201782467267769,True
d0.20_a0.8_nu1.5,0.2,0.8,1.5,2.956061161678014,0.06,True,,1.3322676295501878e-15,0.010014377254980793,2.95731864928644,6.01732205729455e-17,0.07241712761908398,1.4234878830116846,1.0735773515188072,4.390039240801343,1.4502859483491193,-1.4929562379696453,-1.4502859483491193,0.07241712761908398,0.005244240372598696,0.0012574876084259223,True
d0.20_a0.8_nu1.5,0.2,0.8,1.5,2.956061161678014,0.08,True,,2.886579864025407e-15,0.010135726794249905,2.9582107902696078,1.6263032587282567e-17,0.09680435747794068,1.4242821882488432,1.0740371745095723,4.392703875347252,1.45116446074735,-1.4953634737548611,-1.45116446074735,0.09680435747794068,0.00937108362671693,0.002149628591593622,True
d0.20_a1.2_nu0.0,0.2,1.2,0.0,2.920697303515629,0.02,True,,6.661338147750939e-16,0.13724741424686585,2.9213513535834443,3.155028321932818e-17,0.05733000879703625,1.168656059960093,0.7012224805796067,3.194971498201994,1.0573083319968646,-1.0814344010802164,-1.0573083319968646,0.05733000879703625,0.003286729908668254,0.0006540500678151595,True
d0.20_a1.2_nu0.0,0.2,1.2,0.0,2.920697303515629,0.04,True,,1.1102230246251565e-16,0.13730287848086192,2.9216297554109207,8.66277535815918e-17,0.11468330630687006,1.1691141179101046,0.7015838724176193,3.1959309917820065,1.0576313649571603,-1.082487031279563,-1.0576313649571603,0.11468330630687006,0.013152260745475382,0.0009324518952915639,True
d0.20_a1.2_nu0.0,0.2,1.2,0.0,2.920697303515629,0.06,True,,1.1102230246251565e-15,0.1373952512169306,2.922093709624958,-8.608565249534905e-17,0.1720831651814261,1.1698777827014748,0.7021864105578942,3.197530905263193,1.0581700138882297,-1.084241428321247,-1.0581700138882297,0.1720831651814261,0.029612615738857984,0.001396406109329007,True
d0.20_a1.2_nu0.0,0.2,1.2,0.0,2.920697303515629,0.08,True,,1.1102230246251565e-15,0.1375244320212655,2.9227431391122627,-7.37257477290143e-18,0.22955283231228013,1.1709474380718738,0.7030304413485949,3.1997723709637285,1.0589246680110591,-1.0866977105761548,-1.0589246680110591,0.22955283231228013,0.0526945028225898,0.0020458355966335162,True
d0.20_a1.2_nu0.5,0.2,1.2,0.5,2.916997827666407,0.02,True,,8.881784197001252e-16,0.09527912390702008,2.9175340032304655,-2.4990860075790877e-17,0.05047688765508166,1.287123021653235,0.9003016276610947,3.587799540182459,1.18647546387092,-1.216232847075676,-1.18647546387092,0.05047688765508166,0.0025479161873437355,0.0005361755640587162,True
d0.20_a1.2_nu0.5,0.2,1.2,0.5,2.916997827666407,0.04,True,,8.881784197001252e-16,0.09535155060239163,2.9178506126210273,-1.448494102440634e-16,0.10098327983996833,1.2875780454869494,0.9006581184421917,3.5888213878943134,1.1868164492198048,-1.2175795219100005,-1.1868164492198048,0.10098327983996833,0.010197622807237353,0.0008527849546204891,True
d0.20_a1.2_nu0.5,0.2,1.2,0.5,2.916997827666407,0.06,True,,7.771561172376096e-16,0.09547215914896263,2.918378233212648,3.7730235602495554e-17,0.15154865182257837,1.2883368063580942,0.9012526122023162,3.5905253476666985,1.1873850589227004,-1.2198243187660933,-1.1873850589227004,0.15154865182257837,0.022966993869241087,0.0013804055462411924,True
d0.20_a1.2_nu0.5,0.2,1.2,0.5,2.916997827666407,0.08,True,,1.9984014443252818e-15,0.09564079909017886,2.9191167437552465,-1.0560129160008813e-16,0.2022024085075707,1.2893997768515928,0.9020855472411163,3.5929127003919348,1.1881817325493103,-1.2229674148407128,-1.1881817325493103,0.2022024085075707,0.040885814006262504,0.0021189160888397396,True
d0.20_a1.2_nu1.0,0.2,1.2,1.0,2.8712100844382937,0.02,True,,1.887379141862766e-14,0.04904077794303966,2.8716128684427074,1.2226656319336282e-14,0.040313148042479506,1.3887419384381465,1.0892703354133955,4.020596709111487,1.3287926277462248,-1.3647351430913235,-1.3287926277462248,0.040313148042479506,0.0016251499050948693,0.0004027840044136255,True
d0.20_a1.2_nu1.0,0.2,1.2,1.0,2.8712100844382937,0.04,True,,2.6645352591003757e-15,0.049132380529943745,2.871996024371757,1.7759231585312563e-16,0.08066950627968962,1.3891857754763521,1.0896122092798777,4.021711128780225,1.3291613916881033,-1.3663449562340304,-1.3291613916881033,0.08066950627968962,0.006507569243408883,0.0007859399334630979,True
d0.20_a1.2_nu1.0,0.2,1.2,1.0,2.8712100844382937,0.06,True,,1.1102230246251565e-15,0.04928484825367375,2.8726344943625604,-1.22514845490862e-17,0.12111215305618783,1.389926072298497,1.0901825120353983,4.023569548545311,1.3297763564805791,-1.3690283778026784,-1.3297763564805791,0.12111215305618783,0.014668153617905468,0.001424409924266623,True
d0.20_a1.2_nu1.0,0.2,1.2,1.0,2.8712100844382937,0.08,True,,8.881784197001252e-16,0.04949788455716539,2.873528056791833,8.023096076392733e-18,0.16168391506491997,1.3909636417720332,1.0909819842824122,4.026173482420745,1.3306380376843663,-1.3727859334570018,-1.3306380376843663,0.16168391506491997,0.026141688390720254,0.002317972353539144,True
d0.20_a1.2_nu1.5,0.2,1.2,1.5,2.7343342359612683,0.002,True,,7.720633994048789e-13,0.007467018297264624,2.734423663362279,7.720633994048789e-13,0.002205547940514402,1.4537701345672778,1.2562622639603778,4.408994143246673,1.4565165989588422,-1.4975393693978374,-1.4565165989588422,0.002205547940514402,4.8644417179073205e-06,8.942740101058888e-05,True
d0.20_a1.2_nu1.5,0.2,1.2,1.5,2.7343342359612683,0.005,True,,6.774580896262705e-13,0.007468981146657842,2.7344336372439577,2.94263243871655e-14,0.005514146619047133,1.45377767628803,1.2562677611357125,4.409017918785139,1.4565244189252553,-1.4975712946350586,-1.4565244189252553,0.005514146619047133,3.0405812936348928e-05,9.940128268937087e-05,True
d0.20_a1.2_nu1.5,0.2,1.2,1.5,2.7343342359612683,0.01,True,,7.682743330406083e-14,0.007475981006142491,2.7344693147816717,6.929420687425136e-15,0.011030265095242037,1.4538046209157225,1.2562873965204695,4.409102915498806,1.4565523752789886,-1.49768527887829,-1.4565523752789886,0.011030265095242037,0.00012166674807131484,0.00013507882040331154,True
d0.20_a1.2_nu1.5,0.2,1.2,1.5,2.7343342359612683,0.015,True,,6.84674539286334e-13,0.007487640049802168,2.7345287969604772,8.220679725053776e-14,0.01655032238922357,1.4538495795414412,1.256320164169495,4.40924461009854,1.4565989795501082,-1.4978754078070222,-1.4565989795501082,0.01655032238922357,0.00027391317118723494,0.00019456099920889258,True
d0.20_a1.2_nu1.5,0.2,1.2,1.5,2.7343342359612683,0.02,True,,5.332845276484477e-12,0.007503950140393378,2.734612082781463,3.81268150731473e-13,0.022076275851709192,1.4539125088711344,1.2563660269018286,4.409443024234861,1.4566642399458942,-1.4981414394519252,-1.4566642399458942,0.022076275851709192,0.00048736195548075844,0.0002778468201944939,True
d0.20_a1.2_nu1.5,0.2,1.2,1.5,2.7343342359612683,0.03,True,,1.3322676295501878e-12,0.007550486508678239,2.734850033748179,1.6199677233333376e-13,0.033153662935875496,1.4540924456926092,1.256497185204978,4.410010031458114,1.4568507337389747,-1.4989016264181423,-1.4568507337389747,0.033153662935875496,0.0010991653660656446,0.0005157977869107988,True
